customer_id,acquisition_channel,customer_segment,recency_days,frequency,monetary,rfm_segment
49,social_media,At Risk,447,5,4184.59,Dormant
6946,paid_search,At Risk,626,3,1684.22,Dormant
7679,marketplace,Regular,518,2,1148.23,Dormant
5307,referral,Wholesale,250,6,5912.60,Developing
9125,social_media,New,554,6,7247.05,Dormant
5697,direct,At Risk,337,4,4698.17,Developing
5796,social_media,At Risk,107,4,2570.52,Loyal
7465,email,New,399,4,4779.49,Dormant
9564,marketplace,New,82,6,4357.00,Loyal
2889,referral,New,114,4,4330.12,Loyal
9231,social_media,Regular,135,8,9200.00,Developing
689,affiliate,New,412,3,2765.87,Dormant
6397,affiliate,VIP,322,5,4974.07,Developing
7933,paid_search,Wholesale,27,2,1899.25,Developing
8315,email,VIP,252,4,3535.19,Developing
6265,direct,New,3,4,7164.25,Loyal
885,email,Regular,341,6,5920.49,Developing
2432,affiliate,New,195,5,4547.54,Developing
2819,direct,At Risk,8,5,1945.28,Champions
2410,paid_search,New,40,5,6864.09,Champions
6382,direct,Regular,420,3,2256.92,Dormant
2258,organic_search,Wholesale,450,5,10786.17,Dormant
884,affiliate,Wholesale,116,3,1143.86,Loyal
5,affiliate,New,705,4,8356.55,Dormant
384,marketplace,VIP,57,3,4843.10,Loyal
9861,email,Wholesale,299,3,3233.96,Developing
3739,email,Regular,353,5,4705.58,Developing
1134,direct,Regular,360,2,2486.59,Developing
3768,email,New,146,6,3288.36,Developing
5898,referral,Regular,87,6,8563.48,Loyal
2004,referral,New,125,6,5625.81,Developing
7513,social_media,New,238,6,10034.08,Developing
2013,referral,Wholesale,539,3,3431.76,Dormant
5920,direct,New,262,2,1491.18,Developing
8438,paid_search,New,116,3,1480.30,Loyal
1951,paid_search,VIP,56,5,5312.54,Champions
6398,referral,New,105,5,5217.80,Loyal
538,organic_search,New,307,4,5080.65,Developing
8620,marketplace,Wholesale,14,4,2547.28,Loyal
8539,email,New,117,5,3643.99,Loyal
8161,direct,Wholesale,179,8,11066.81,Developing
7476,social_media,New,1086,1,1680.73,Dormant
7816,direct,Wholesale,303,5,2744.43,Developing
9856,paid_search,Regular,200,8,8711.26,Developing
5002,paid_search,Regular,28,8,4538.69,Champions
4621,social_media,VIP,114,5,8177.65,Loyal
7375,social_media,New,46,4,2394.99,Loyal
6213,email,At Risk,132,8,8516.10,Developing
7786,paid_search,New,456,3,1589.51,Dormant
8625,direct,New,24,4,6473.45,Loyal
3238,organic_search,Regular,336,2,1259.47,Developing
2128,social_media,VIP,153,6,4811.87,Developing
3879,social_media,Regular,693,3,1791.23,Dormant
6948,organic_search,At Risk,70,11,7127.65,Loyal
4555,social_media,VIP,145,3,2353.39,Developing
9120,organic_search,Regular,127,4,2390.04,Developing
3302,email,Wholesale,72,3,4676.20,Loyal
4452,organic_search,At Risk,408,2,792.77,Dormant
5289,referral,Regular,62,5,2861.68,Loyal
4231,direct,New,65,3,1223.93,Loyal
2106,social_media,Regular,204,2,2680.53,Developing
5084,organic_search,New,476,4,4366.47,Dormant
1671,paid_search,At Risk,569,2,4340.82,Dormant
8855,marketplace,New,512,3,5094.05,Dormant
6095,direct,Regular,82,6,5246.93,Loyal
1684,direct,Regular,116,8,5101.61,Loyal
4986,paid_search,New,183,3,4678.52,Developing
2719,marketplace,Regular,102,2,1055.07,Developing
3599,direct,Regular,311,6,5711.84,Developing
7748,paid_search,Regular,492,4,4332.28,Dormant
8968,email,New,61,8,7745.01,Loyal
2718,direct,VIP,209,4,4357.31,Developing
2022,direct,Wholesale,173,7,8368.63,Developing
7456,marketplace,New,18,6,6885.04,Champions
4144,email,Regular,161,5,1230.84,Developing
1712,organic_search,New,197,2,2175.11,Developing
7058,marketplace,At Risk,117,9,7561.08,Loyal
8306,social_media,New,244,5,3388.02,Developing
3377,marketplace,At Risk,312,4,2400.72,Developing
6120,marketplace,New,201,1,370.42,Developing
813,organic_search,New,521,2,1908.52,Dormant
9499,email,Wholesale,413,6,6733.12,Dormant
6788,social_media,VIP,538,2,2320.19,Dormant
9449,referral,Regular,121,4,2212.47,Developing
870,email,Regular,355,4,1314.08,Developing
2616,social_media,At Risk,4,8,7931.14,Champions
9223,paid_search,Regular,642,5,4349.29,Dormant
1084,referral,At Risk,72,1,1945.28,Developing
3053,direct,New,334,3,2228.06,Developing
9055,direct,New,161,4,2491.79,Developing
6508,social_media,New,47,5,4797.00,Champions
9543,social_media,New,197,6,4650.69,Developing
3352,marketplace,Regular,114,5,2406.42,Loyal
6534,marketplace,New,103,6,4191.97,Loyal
2360,marketplace,Regular,209,3,1443.14,Developing
1466,marketplace,New,53,5,5074.11,Champions
995,referral,Regular,29,6,5033.59,Champions
6068,marketplace,Wholesale,23,7,8222.63,Champions
7354,paid_search,New,563,2,3086.39,Dormant
8506,organic_search,Regular,34,11,8708.17,Champions
5700,referral,At Risk,114,6,3947.34,Loyal
9675,organic_search,New,140,3,4736.69,Developing
8910,organic_search,VIP,299,6,5308.41,Developing
1753,marketplace,At Risk,137,8,8001.34,Developing
6448,organic_search,Regular,557,7,9631.63,Dormant
2313,social_media,VIP,74,2,1495.37,Developing
7792,organic_search,Regular,161,4,2861.14,Developing
764,affiliate,New,93,3,1450.18,Loyal
3855,social_media,New,43,4,3560.19,Loyal
9324,direct,Regular,119,4,2667.81,Loyal
9334,marketplace,Regular,50,3,2484.81,Loyal
8617,paid_search,Regular,89,10,11440.41,Loyal
140,affiliate,VIP,112,6,4065.90,Loyal
1233,marketplace,New,54,7,5184.07,Champions
2362,direct,At Risk,638,1,707.74,Dormant
7835,paid_search,Regular,334,3,2006.86,Developing
5401,email,Regular,55,8,4277.56,Champions
6798,referral,Regular,5,10,8588.19,Champions
879,organic_search,New,1,4,5174.75,Loyal
1127,marketplace,Regular,358,4,3722.30,Developing
1871,marketplace,Regular,84,5,5405.34,Loyal
2574,organic_search,Regular,80,4,2651.04,Loyal
1934,organic_search,VIP,60,9,13252.10,Champions
5172,organic_search,Regular,420,3,4887.85,Dormant
7425,affiliate,VIP,607,4,3604.55,Dormant
9848,organic_search,Regular,173,3,2197.46,Developing
3734,marketplace,New,59,9,12565.96,Champions
2300,referral,At Risk,186,5,2478.53,Developing
4904,organic_search,Regular,65,3,2620.41,Loyal
7435,referral,New,166,6,6371.43,Developing
1020,marketplace,New,203,7,8556.88,Developing
4248,marketplace,Regular,15,4,3702.27,Loyal
3145,affiliate,Regular,26,7,4708.43,Champions
3320,paid_search,Regular,360,2,959.25,Developing
5328,referral,New,309,7,16050.66,Developing
3592,direct,New,95,4,2148.68,Loyal
3220,referral,VIP,290,4,4321.18,Developing
3600,organic_search,Wholesale,259,3,3003.02,Developing
2201,email,New,450,5,6247.99,Dormant
7282,paid_search,New,320,9,8366.83,Developing
3846,direct,VIP,208,8,4900.60,Developing
1512,email,VIP,433,4,6567.39,Dormant
6240,marketplace,Regular,151,6,3719.55,Developing
916,marketplace,New,21,6,13937.06,Champions
8573,affiliate,New,76,6,4943.23,Loyal
3367,direct,New,720,3,1627.41,Dormant
1739,organic_search,Regular,3,3,3505.87,Loyal
6902,marketplace,New,143,7,10106.10,Developing
3073,email,At Risk,41,4,2984.66,Loyal
1500,direct,New,33,5,6113.57,Champions
5109,organic_search,New,94,6,4539.46,Loyal
4914,paid_search,Regular,318,5,7371.83,Developing
1624,direct,New,80,4,5693.00,Loyal
8829,social_media,New,4,4,2116.27,Loyal
5252,organic_search,New,277,5,2170.28,Developing
2566,social_media,VIP,611,5,6171.04,Dormant
7838,paid_search,Regular,405,3,2403.60,Dormant
7576,direct,New,557,3,2768.33,Dormant
5031,social_media,Regular,482,2,1870.65,Dormant
4398,affiliate,New,35,2,1001.86,Developing
9803,direct,VIP,14,7,7855.78,Champions
9828,direct,Regular,253,5,5194.43,Developing
7039,email,Regular,211,4,3235.71,Developing
1958,organic_search,Regular,89,2,813.90,Developing
3490,social_media,Regular,494,1,374.97,Dormant
1623,social_media,Regular,324,6,7556.13,Developing
2777,organic_search,New,112,4,2780.18,Loyal
1921,email,Regular,148,2,4016.69,Developing
8987,marketplace,Regular,64,6,5372.83,Loyal
4499,affiliate,Regular,17,5,3588.00,Champions
3818,referral,Regular,145,3,2589.32,Developing
9704,affiliate,Regular,58,9,9174.69,Champions
3792,direct,Regular,719,4,1280.76,Dormant
1385,marketplace,New,87,4,3546.99,Loyal
2424,email,VIP,426,7,9805.95,Dormant
1810,social_media,New,182,5,4612.74,Developing
1616,referral,VIP,123,6,10344.84,Developing
1470,paid_search,Regular,238,4,3313.91,Developing
7832,referral,At Risk,353,8,5575.42,Developing
201,paid_search,Regular,1,3,6439.77,Loyal
4211,direct,VIP,70,5,2745.74,Loyal
4599,referral,New,84,3,2243.58,Loyal
2555,direct,At Risk,253,5,6703.02,Developing
7619,organic_search,Wholesale,147,4,1105.69,Developing
8245,paid_search,Regular,557,3,3654.55,Dormant
9596,direct,Regular,7,6,5549.41,Champions
7497,marketplace,New,98,4,3220.06,Loyal
3610,affiliate,New,17,6,5352.43,Champions
4544,direct,VIP,256,2,921.10,Developing
5764,organic_search,Regular,53,8,8963.10,Champions
4574,affiliate,New,340,4,2461.69,Developing
4235,email,New,723,2,1983.02,Dormant
7690,social_media,At Risk,180,6,3520.01,Developing
6691,referral,VIP,250,2,353.51,Developing
9406,direct,New,200,10,8864.18,Developing
9748,marketplace,At Risk,736,3,2472.53,Dormant
7417,paid_search,Regular,30,5,9399.01,Champions
9045,email,New,186,4,3994.41,Developing
64,direct,Regular,410,4,3752.85,Dormant
5428,referral,Regular,1,6,8236.46,Champions
7968,paid_search,New,241,2,1602.78,Developing
5560,organic_search,At Risk,588,4,2390.48,Dormant
9148,referral,Wholesale,377,1,1708.43,Dormant
2679,referral,Regular,203,3,2400.23,Developing
1024,referral,New,97,5,4652.79,Loyal
6813,organic_search,Regular,349,5,2912.90,Developing
5824,marketplace,New,237,3,4264.43,Developing
5408,marketplace,Regular,548,4,4759.31,Dormant
1928,affiliate,At Risk,94,6,5116.55,Loyal
128,social_media,At Risk,2,5,2784.56,Champions
5770,social_media,New,256,4,3462.70,Developing
8526,social_media,Regular,898,2,2232.68,Dormant
315,organic_search,Regular,385,7,7576.16,Dormant
7151,direct,Regular,262,6,4913.40,Developing
7869,referral,New,140,3,2302.02,Developing
8851,marketplace,New,1,6,5976.55,Champions
7669,direct,Regular,442,3,2826.06,Dormant
1832,email,New,287,6,4875.22,Developing
4808,paid_search,At Risk,261,4,4926.89,Developing
3844,referral,Regular,346,3,3692.26,Developing
4750,affiliate,Regular,109,5,5875.02,Loyal
6207,social_media,New,334,6,5264.12,Developing
868,organic_search,Regular,131,2,1513.90,Developing
5563,email,New,214,1,20.65,Developing
3046,organic_search,New,374,5,5618.67,Dormant
1119,organic_search,Regular,15,9,10913.14,Champions
6222,organic_search,Regular,257,2,1064.83,Developing
9011,marketplace,Regular,52,13,15050.94,Champions
639,email,At Risk,326,5,8166.81,Developing
2043,referral,VIP,439,5,4008.76,Dormant
3116,direct,VIP,431,5,3357.75,Dormant
1702,direct,Regular,89,7,6008.54,Loyal
1996,marketplace,New,7,3,2548.86,Loyal
9530,email,Wholesale,386,6,9286.85,Dormant
4966,direct,New,482,3,1405.32,Dormant
9688,referral,VIP,66,3,1638.43,Loyal
7503,marketplace,New,100,5,5566.31,Loyal
1469,direct,Wholesale,84,5,4003.59,Loyal
1255,paid_search,Regular,197,4,7335.55,Developing
219,organic_search,Regular,161,7,10015.73,Developing
172,organic_search,Wholesale,100,2,604.66,Developing
7584,paid_search,New,269,6,6364.23,Developing
3531,social_media,Regular,110,5,3703.00,Loyal
311,email,VIP,404,3,1340.39,Dormant
3032,affiliate,Regular,85,6,8166.54,Loyal
1215,social_media,Regular,283,6,5491.66,Developing
1048,affiliate,At Risk,186,8,8143.01,Developing
8271,affiliate,Regular,141,6,3992.20,Developing
3239,affiliate,New,29,5,6314.24,Champions
9614,referral,Regular,220,8,6425.56,Developing
886,affiliate,VIP,169,5,4818.22,Developing
4809,email,Wholesale,1,2,3082.84,Developing
4159,email,New,192,8,10353.80,Developing
6841,marketplace,At Risk,371,5,8288.12,Dormant
6507,referral,New,34,7,3878.03,Champions
5388,marketplace,Regular,226,4,2287.89,Developing
3799,social_media,New,527,2,1193.21,Dormant
3693,social_media,Regular,160,4,3482.42,Developing
1975,social_media,Regular,192,2,1221.10,Developing
4226,social_media,Regular,606,3,1562.02,Dormant
9615,marketplace,Regular,226,4,9486.62,Developing
2736,affiliate,Regular,121,5,4116.29,Developing
2735,affiliate,Regular,175,5,4840.70,Developing
6332,referral,Regular,147,9,12870.03,Developing
5900,paid_search,At Risk,324,6,5548.78,Developing
7344,marketplace,Regular,240,3,1460.30,Developing
121,marketplace,Regular,29,5,4913.34,Champions
2586,referral,New,186,6,6586.41,Developing
6550,affiliate,Regular,228,8,8392.13,Developing
1061,marketplace,VIP,493,4,2461.50,Dormant
1125,marketplace,Regular,200,8,10553.35,Developing
4639,affiliate,New,241,3,1959.62,Developing
9627,organic_search,Regular,36,4,2523.88,Loyal
9396,paid_search,New,573,5,1749.67,Dormant
2405,social_media,VIP,313,5,6127.64,Developing
1420,affiliate,New,17,9,7708.99,Champions
9670,paid_search,New,103,7,4373.77,Loyal
1274,paid_search,New,301,5,3871.07,Developing
3555,marketplace,Regular,59,8,7428.85,Champions
6580,marketplace,At Risk,324,7,5004.43,Developing
9351,referral,New,7,2,1889.57,Developing
6680,direct,VIP,96,5,4777.19,Loyal
4419,organic_search,Regular,281,5,5947.01,Developing
3986,social_media,New,121,6,3158.13,Developing
3154,direct,New,33,3,4022.29,Loyal
90,affiliate,Regular,132,3,1475.33,Developing
6454,organic_search,New,285,5,2619.67,Developing
3724,direct,New,257,3,2941.77,Developing
4378,social_media,VIP,104,4,2252.59,Loyal
9036,email,At Risk,430,6,7277.05,Dormant
2764,affiliate,Regular,374,4,4666.89,Dormant
9358,paid_search,New,115,6,6008.31,Loyal
3729,referral,VIP,196,4,4668.33,Developing
5387,social_media,New,82,6,6635.95,Loyal
4153,social_media,VIP,538,2,2301.23,Dormant
1567,referral,Regular,20,5,4475.95,Champions
298,organic_search,VIP,409,3,1933.56,Dormant
7955,paid_search,Regular,265,6,5043.76,Developing
141,social_media,Regular,251,4,4331.75,Developing
4909,social_media,Regular,561,3,3135.20,Dormant
9698,email,New,414,2,3233.39,Dormant
7216,affiliate,At Risk,304,4,4306.45,Developing
6501,paid_search,Regular,178,5,6560.53,Developing
6420,affiliate,At Risk,93,7,7039.42,Loyal
4733,affiliate,Regular,112,6,3502.20,Loyal
6746,organic_search,Regular,71,6,6321.76,Loyal
1639,direct,Regular,81,8,4227.37,Loyal
9024,referral,Regular,109,5,1734.50,Loyal
8055,social_media,New,173,6,6719.91,Developing
3132,referral,New,10,3,3077.79,Loyal
2225,organic_search,Regular,363,4,8027.65,Developing
8755,organic_search,Regular,119,4,4307.45,Loyal
9772,email,At Risk,15,2,537.39,Developing
1408,social_media,New,167,2,1626.59,Developing
3671,direct,New,35,5,5721.58,Champions
6814,marketplace,Regular,46,3,4380.68,Loyal
8971,referral,Regular,247,5,7776.26,Developing
8642,social_media,New,21,2,4301.89,Developing
55,affiliate,Regular,259,5,3365.03,Developing
2304,email,VIP,42,5,4925.36,Champions
3216,direct,Regular,332,5,5624.45,Developing
7380,affiliate,Regular,108,8,4885.16,Loyal
4527,referral,New,170,4,5663.52,Developing
6037,email,New,267,4,3445.61,Developing
6455,social_media,At Risk,139,5,2268.78,Developing
8016,paid_search,Regular,415,6,6216.53,Dormant
7855,marketplace,At Risk,143,2,598.34,Developing
2211,marketplace,New,704,4,5435.53,Dormant
3798,organic_search,Regular,48,12,17784.40,Champions
451,affiliate,Wholesale,99,5,5684.21,Loyal
4121,marketplace,Regular,526,1,763.88,Dormant
5602,social_media,Wholesale,360,7,8050.59,Developing
6893,paid_search,New,344,5,4422.49,Developing
7563,social_media,Regular,243,5,3942.13,Developing
6824,referral,At Risk,136,4,4459.60,Developing
6468,referral,New,263,7,8192.46,Developing
9410,referral,At Risk,64,7,7659.98,Loyal
5394,direct,Regular,409,6,6755.06,Dormant
1621,social_media,Wholesale,539,3,2376.10,Dormant
5641,email,New,39,4,3142.97,Loyal
4079,referral,At Risk,819,2,1037.61,Dormant
3133,direct,At Risk,532,3,562.23,Dormant
3867,social_media,Wholesale,66,5,6903.97,Loyal
7886,referral,VIP,72,7,11108.69,Loyal
7718,paid_search,New,121,7,3904.37,Developing
6524,email,VIP,337,4,8183.12,Developing
194,social_media,New,916,3,3633.05,Dormant
4244,organic_search,Wholesale,152,4,2024.63,Developing
5181,email,New,119,6,8006.18,Loyal
583,social_media,Regular,24,11,6840.15,Champions
2281,email,At Risk,37,4,3166.96,Loyal
1882,affiliate,At Risk,460,3,2438.98,Dormant
3028,organic_search,VIP,200,9,11187.34,Developing
440,social_media,New,652,4,3061.89,Dormant
4148,email,New,760,3,4928.83,Dormant
3780,social_media,Regular,377,6,6138.93,Dormant
2762,paid_search,New,63,5,4206.00,Loyal
5642,referral,At Risk,122,2,3728.85,Developing
5952,marketplace,Regular,293,4,5538.32,Developing
1010,marketplace,New,64,5,3334.58,Loyal
1444,direct,Wholesale,228,3,851.08,Developing
2807,direct,VIP,337,5,2877.87,Developing
8919,email,Regular,403,3,3439.17,Dormant
138,referral,Regular,202,5,4182.08,Developing
4001,paid_search,VIP,18,5,8041.75,Champions
7075,paid_search,New,199,5,4234.85,Developing
8597,marketplace,At Risk,646,3,3847.00,Dormant
8193,direct,Regular,252,5,3511.29,Developing
7153,social_media,New,201,4,2565.53,Developing
3465,email,At Risk,76,4,1765.91,Loyal
2303,social_media,Regular,289,7,5676.56,Developing
5296,paid_search,Regular,225,4,5526.49,Developing
867,affiliate,New,12,5,3866.28,Champions
6648,marketplace,At Risk,41,7,7888.85,Champions
2980,social_media,Regular,42,3,1737.91,Loyal
6861,email,VIP,99,6,6863.82,Loyal
5386,marketplace,Regular,150,8,6842.36,Developing
322,social_media,Regular,101,7,5430.99,Loyal
6631,email,VIP,486,7,8280.18,Dormant
2008,referral,New,14,5,3288.48,Champions
4873,social_media,New,6,7,7125.19,Champions
7328,referral,Regular,117,3,2822.06,Loyal
9916,affiliate,New,248,2,1200.06,Developing
933,organic_search,New,251,5,7650.09,Developing
6266,affiliate,VIP,1027,1,1927.22,Dormant
4182,referral,VIP,116,6,4726.54,Loyal
6346,affiliate,VIP,446,5,9894.17,Dormant
5584,email,New,85,5,2980.25,Loyal
7581,email,Regular,42,10,11731.06,Champions
4841,affiliate,Regular,3,8,5101.10,Champions
7482,email,At Risk,100,7,8846.03,Loyal
3167,social_media,Regular,174,6,6007.73,Developing
7823,paid_search,Regular,203,2,963.85,Developing
2657,marketplace,Regular,546,4,3054.79,Dormant
9546,affiliate,New,29,5,8615.73,Champions
7008,social_media,At Risk,103,7,6166.54,Loyal
9608,email,Regular,1,5,6699.24,Champions
4706,email,At Risk,40,5,2584.30,Champions
9581,affiliate,Regular,49,8,12476.39,Champions
2498,email,At Risk,132,6,6971.25,Developing
1424,direct,Regular,82,7,5333.64,Loyal
3990,email,New,60,4,3682.32,Loyal
4304,marketplace,Regular,302,4,1907.33,Developing
3779,marketplace,At Risk,294,6,7107.35,Developing
9103,direct,Regular,241,3,3921.61,Developing
9153,organic_search,Regular,57,5,6693.15,Champions
8874,organic_search,Wholesale,62,3,2563.23,Loyal
166,paid_search,Wholesale,209,7,3394.05,Developing
7392,affiliate,VIP,300,6,6438.68,Developing
1113,marketplace,New,258,5,10256.33,Developing
1303,direct,New,407,7,4841.63,Dormant
9037,organic_search,Regular,226,7,4163.47,Developing
7273,email,New,128,4,4759.03,Developing
8487,organic_search,New,1,5,6611.06,Champions
4962,organic_search,VIP,726,3,3627.02,Dormant
6470,marketplace,Regular,127,2,3418.44,Developing
5333,social_media,Regular,234,5,3963.66,Developing
5810,marketplace,New,232,4,3265.86,Developing
7258,direct,Regular,722,4,4682.29,Dormant
8832,direct,Regular,302,4,4430.91,Developing
9419,affiliate,Regular,181,7,7966.97,Developing
1894,marketplace,Regular,192,7,3801.34,Developing
3346,direct,Regular,176,4,6836.18,Developing
2172,social_media,At Risk,478,3,2349.61,Dormant
8150,paid_search,New,154,5,7566.40,Developing
6463,marketplace,At Risk,73,7,7914.93,Loyal
