payment_id,order_id,payment_method,payment_status,amount,payment_datetime
14611,14611,gift_card,paid,2855.36,2024-05-23 12:05:25
14612,14612,paypal,paid,1303.50,2024-07-09 01:42:36
14613,14613,paypal,refunded,153.47,2023-03-06 17:57:22
14614,14614,apple_pay,paid,403.65,2025-09-19 12:02:21
14615,14615,apple_pay,paid,825.08,2025-04-15 23:22:17
14616,14616,google_pay,paid,15.25,2025-09-11 09:54:42
14617,14617,google_pay,paid,1507.06,2024-12-03 09:10:17
14618,14618,apple_pay,paid,1064.65,2023-06-21 07:44:39
14619,14619,bank_transfer,paid,689.90,2024-11-28 19:37:20
14620,14620,bank_transfer,partially_refunded,929.65,2025-04-23 04:24:59
14621,14621,paypal,paid,1034.13,2025-09-12 21:35:47
14622,14622,google_pay,paid,548.22,2024-07-04 16:04:03
14623,14623,gift_card,paid,409.27,2023-04-05 08:24:50
14624,14624,gift_card,paid,1009.83,2025-05-31 14:01:10
14625,14625,credit_card,paid,1913.64,2024-02-24 18:38:43
14626,14626,credit_card,paid,264.09,2023-10-15 07:32:07
14627,14627,paypal,paid,1473.87,2024-02-25 22:42:47
14628,14628,bank_transfer,paid,1163.57,2023-03-13 18:36:53
14629,14629,credit_card,paid,1210.84,2023-06-30 18:19:46
14630,14630,gift_card,paid,950.95,2023-12-10 02:16:46
14631,14631,gift_card,paid,1049.85,2025-05-20 10:17:00
14632,14632,bank_transfer,paid,262.54,2024-11-04 18:03:49
14633,14633,gift_card,paid,1467.82,2024-07-22 21:22:09
14634,14634,bank_transfer,paid,1877.87,2023-07-09 13:37:18
14635,14635,bank_transfer,paid,994.78,2023-07-06 21:49:21
14636,14636,bank_transfer,paid,457.63,2023-05-20 15:57:57
14637,14637,credit_card,paid,437.22,2024-02-13 14:30:51
14638,14638,paypal,paid,3735.20,2024-09-12 20:57:16
14639,14639,apple_pay,failed,0.00,2024-12-11 13:24:01
14640,14640,paypal,paid,2049.74,2025-10-16 17:33:36
14641,14641,google_pay,paid,3719.48,2025-05-17 12:22:38
14642,14642,apple_pay,paid,938.09,2024-01-13 05:35:23
14643,14643,paypal,authorized,1823.97,2024-10-14 06:08:22
14644,14644,apple_pay,paid,1213.12,2024-05-24 03:50:56
14645,14645,google_pay,authorized,564.49,2023-11-28 10:50:09
14646,14646,paypal,paid,1443.58,2023-07-04 11:10:33
14647,14647,credit_card,authorized,1881.75,2023-01-16 09:50:04
14648,14648,paypal,paid,350.36,2024-09-04 04:08:55
14649,14649,gift_card,paid,1072.10,2024-06-10 03:18:39
14650,14650,bank_transfer,paid,732.07,2024-04-01 22:06:48
14651,14651,paypal,paid,1029.52,2025-06-21 17:48:37
14652,14652,credit_card,paid,720.00,2025-11-30 01:19:22
14653,14653,credit_card,paid,1470.81,2025-10-21 13:23:28
14654,14654,gift_card,paid,336.00,2024-07-20 12:36:51
14655,14655,bank_transfer,paid,2744.02,2025-01-20 03:26:59
14656,14656,paypal,paid,355.59,2025-01-23 15:31:55
14657,14657,apple_pay,paid,1046.88,2023-10-08 10:08:31
14658,14658,paypal,paid,1941.47,2024-06-02 00:04:35
14659,14659,google_pay,paid,1000.75,2023-02-12 10:37:38
14660,14660,bank_transfer,paid,619.93,2025-09-14 05:51:26
14661,14661,credit_card,paid,970.77,2024-01-31 21:32:59
14662,14662,google_pay,refunded,1657.05,2025-11-10 01:23:48
14663,14663,apple_pay,paid,327.46,2023-05-14 22:48:45
14664,14664,gift_card,partially_refunded,176.81,2025-05-19 22:07:28
14665,14665,bank_transfer,paid,476.64,2024-12-09 11:18:46
14666,14666,apple_pay,partially_refunded,978.04,2024-10-11 04:02:14
14667,14667,gift_card,paid,587.67,2023-12-23 23:54:53
14668,14668,bank_transfer,paid,876.66,2024-10-22 08:17:23
14669,14669,apple_pay,paid,1508.62,2025-08-21 07:07:29
14670,14670,bank_transfer,authorized,1238.19,2024-08-07 09:39:06
14671,14671,apple_pay,refunded,2326.77,2025-10-18 06:50:26
14672,14672,google_pay,paid,1697.22,2025-09-16 06:24:55
14673,14673,credit_card,paid,656.22,2023-08-04 18:22:08
14674,14674,paypal,partially_refunded,4151.53,2023-01-06 10:51:23
14675,14675,google_pay,paid,750.37,2023-12-23 16:20:31
14676,14676,apple_pay,paid,167.80,2025-01-08 02:37:31
14677,14677,paypal,paid,1469.40,2025-11-04 23:56:17
14678,14678,apple_pay,paid,1404.65,2023-01-13 02:38:01
14679,14679,gift_card,paid,109.49,2023-08-30 23:25:18
14680,14680,gift_card,paid,1727.48,2023-12-11 06:21:31
14681,14681,google_pay,paid,739.89,2024-07-31 23:28:29
14682,14682,apple_pay,paid,2021.05,2023-12-29 20:09:35
14683,14683,credit_card,paid,950.15,2024-02-13 19:23:28
14684,14684,paypal,paid,362.50,2025-02-01 14:36:33
14685,14685,paypal,refunded,403.78,2025-12-01 17:15:39
14686,14686,apple_pay,paid,2039.79,2025-08-12 23:27:02
14687,14687,bank_transfer,paid,112.38,2023-07-24 08:52:42
14688,14688,paypal,paid,3011.12,2023-06-08 23:30:27
14689,14689,google_pay,partially_refunded,2267.80,2024-09-02 09:32:27
14690,14690,bank_transfer,paid,722.67,2025-03-17 03:46:30
14691,14691,bank_transfer,failed,0.00,2023-12-28 22:56:48
14692,14692,google_pay,paid,70.77,2024-10-12 06:09:56
14693,14693,apple_pay,authorized,288.27,2024-05-27 20:56:15
14694,14694,paypal,paid,2143.61,2025-05-21 06:31:14
14695,14695,bank_transfer,paid,184.40,2024-03-06 23:36:10
14696,14696,credit_card,paid,1125.27,2025-06-28 14:10:03
14697,14697,credit_card,paid,174.00,2023-03-30 10:22:57
14698,14698,credit_card,paid,869.64,2025-10-01 03:04:26
14699,14699,credit_card,paid,21.31,2025-10-16 15:50:18
14700,14700,bank_transfer,paid,1558.63,2023-05-09 10:55:35
14701,14701,bank_transfer,paid,108.88,2024-03-03 12:39:37
14702,14702,google_pay,paid,1349.48,2025-08-04 11:56:20
14703,14703,gift_card,paid,343.19,2024-07-03 14:43:51
14704,14704,bank_transfer,paid,269.48,2023-05-31 01:44:31
14705,14705,google_pay,paid,850.98,2023-10-12 08:46:47
14706,14706,apple_pay,paid,691.90,2025-06-11 13:16:29
14707,14707,credit_card,refunded,339.68,2023-04-21 06:50:11
14708,14708,apple_pay,paid,229.14,2025-05-02 21:07:54
14709,14709,bank_transfer,paid,318.52,2025-06-06 09:48:55
14710,14710,paypal,paid,458.52,2023-07-22 09:39:33
14711,14711,google_pay,paid,1794.54,2025-10-06 11:50:59
14712,14712,gift_card,partially_refunded,2072.59,2024-09-02 15:59:53
14713,14713,apple_pay,paid,81.27,2023-08-09 23:18:03
14714,14714,bank_transfer,authorized,623.91,2024-05-13 13:30:00
14715,14715,credit_card,paid,2987.74,2023-05-20 02:38:24
14716,14716,apple_pay,paid,1164.42,2024-09-18 19:52:26
14717,14717,bank_transfer,paid,285.34,2025-08-04 12:18:23
14718,14718,gift_card,paid,118.38,2024-03-01 04:48:28
14719,14719,bank_transfer,paid,275.70,2024-10-15 05:51:23
14720,14720,apple_pay,paid,1124.95,2024-11-12 11:04:56
14721,14721,paypal,paid,4271.94,2023-06-27 23:42:17
14722,14722,apple_pay,paid,919.72,2024-10-03 00:36:32
14723,14723,gift_card,paid,2329.39,2024-05-19 01:44:07
14724,14724,google_pay,paid,136.06,2023-04-29 12:52:46
14725,14725,credit_card,paid,215.35,2024-10-27 20:53:02
14726,14726,apple_pay,paid,1239.84,2024-04-07 23:22:36
14727,14727,bank_transfer,paid,247.70,2025-07-24 15:30:33
14728,14728,credit_card,paid,758.03,2025-02-13 20:22:18
14729,14729,credit_card,refunded,561.54,2025-11-09 10:38:28
14730,14730,gift_card,paid,450.69,2023-12-23 12:07:46
14731,14731,apple_pay,paid,691.56,2023-07-26 03:11:41
14732,14732,gift_card,paid,326.41,2023-11-22 18:37:42
14733,14733,credit_card,paid,1011.61,2025-05-30 16:54:13
14734,14734,apple_pay,paid,898.47,2023-06-11 10:59:42
14735,14735,credit_card,paid,689.22,2023-06-02 04:20:05
14736,14736,google_pay,paid,259.13,2024-08-23 04:03:58
14737,14737,paypal,refunded,671.51,2023-09-11 01:07:48
14738,14738,apple_pay,paid,2759.35,2023-09-16 19:21:24
14739,14739,paypal,paid,2058.88,2023-02-09 09:35:21
14740,14740,google_pay,authorized,2534.10,2025-07-04 21:05:50
14741,14741,bank_transfer,paid,761.03,2023-09-17 23:14:21
14742,14742,apple_pay,paid,327.50,2024-02-28 21:29:18
14743,14743,credit_card,paid,1207.74,2025-07-04 20:55:10
14744,14744,paypal,authorized,50.53,2023-06-26 23:58:40
14745,14745,bank_transfer,paid,2511.11,2023-11-21 10:12:24
14746,14746,paypal,paid,434.43,2023-02-20 09:25:22
14747,14747,gift_card,paid,740.85,2024-08-25 11:28:04
14748,14748,credit_card,paid,887.80,2023-10-31 10:49:09
14749,14749,gift_card,paid,574.56,2025-01-03 13:40:47
14750,14750,paypal,paid,401.06,2025-11-10 14:05:34
14751,14751,google_pay,paid,1210.61,2024-07-11 07:32:35
14752,14752,paypal,paid,244.24,2025-09-19 01:33:07
14753,14753,bank_transfer,paid,527.91,2023-08-04 18:07:06
14754,14754,credit_card,paid,317.15,2023-05-27 23:13:35
14755,14755,credit_card,paid,346.78,2025-04-21 12:18:59
14756,14756,google_pay,paid,1009.78,2024-02-24 17:59:12
14757,14757,gift_card,paid,494.97,2024-08-03 23:58:52
14758,14758,credit_card,paid,70.65,2023-11-10 01:24:25
14759,14759,gift_card,paid,882.17,2023-03-04 20:16:38
14760,14760,credit_card,paid,2941.38,2024-11-13 04:23:15
14761,14761,apple_pay,paid,1454.84,2023-11-11 23:30:14
14762,14762,gift_card,authorized,712.57,2024-02-07 21:15:40
14763,14763,credit_card,paid,236.78,2023-08-12 20:56:29
14764,14764,gift_card,paid,128.49,2025-03-10 00:46:01
14765,14765,credit_card,failed,0.00,2025-10-14 12:57:40
14766,14766,google_pay,paid,748.58,2023-02-28 16:53:38
14767,14767,credit_card,paid,634.90,2025-07-08 00:34:16
14768,14768,paypal,paid,3521.63,2025-05-01 23:07:32
14769,14769,google_pay,paid,974.54,2023-02-01 23:05:04
14770,14770,apple_pay,paid,454.41,2024-10-07 07:43:43
14771,14771,google_pay,paid,172.84,2025-04-30 06:45:06
14772,14772,paypal,paid,248.50,2023-07-31 21:44:40
14773,14773,gift_card,paid,407.89,2025-04-07 15:01:59
14774,14774,gift_card,authorized,1090.16,2023-11-02 17:39:34
14775,14775,apple_pay,paid,89.06,2025-12-09 21:54:41
14776,14776,apple_pay,paid,44.85,2023-06-26 00:21:12
14777,14777,paypal,paid,867.17,2025-06-22 12:31:32
14778,14778,apple_pay,paid,677.19,2024-06-16 04:54:38
14779,14779,bank_transfer,paid,2720.91,2024-07-11 01:42:24
14780,14780,google_pay,paid,909.68,2025-06-26 15:15:57
14781,14781,credit_card,paid,1052.30,2025-11-18 18:00:33
14782,14782,bank_transfer,paid,629.79,2024-09-22 06:06:01
14783,14783,bank_transfer,paid,920.90,2025-04-18 09:48:43
14784,14784,google_pay,paid,667.79,2025-06-30 19:21:51
14785,14785,credit_card,paid,417.12,2024-09-20 05:36:29
14786,14786,apple_pay,refunded,4779.80,2024-11-18 23:02:15
14787,14787,gift_card,paid,1971.27,2025-02-08 12:57:19
14788,14788,apple_pay,paid,430.83,2023-07-30 13:42:36
14789,14789,gift_card,paid,602.94,2023-12-21 20:32:02
14790,14790,google_pay,paid,234.18,2023-01-13 19:08:56
14791,14791,bank_transfer,paid,300.97,2024-12-25 07:07:42
14792,14792,paypal,paid,1915.22,2023-07-12 08:38:25
14793,14793,apple_pay,paid,232.10,2023-08-20 21:02:39
14794,14794,credit_card,paid,1620.98,2024-12-17 07:46:35
14795,14795,paypal,paid,355.56,2025-02-02 14:29:56
14796,14796,paypal,paid,653.43,2025-08-26 02:14:02
14797,14797,paypal,partially_refunded,2845.49,2025-02-07 02:40:23
14798,14798,paypal,paid,489.26,2023-09-26 00:20:53
14799,14799,apple_pay,paid,558.81,2025-07-06 17:40:30
14800,14800,bank_transfer,paid,428.85,2025-07-07 17:42:58
14801,14801,apple_pay,paid,476.07,2023-10-17 05:36:32
14802,14802,paypal,paid,1016.17,2023-05-03 12:04:46
14803,14803,apple_pay,paid,1603.58,2023-05-12 19:57:07
14804,14804,google_pay,paid,1066.62,2025-02-24 18:36:47
14805,14805,paypal,paid,189.96,2023-06-20 07:52:34
14806,14806,credit_card,paid,115.67,2023-11-05 12:15:37
14807,14807,bank_transfer,paid,3312.01,2023-01-18 15:18:26
14808,14808,gift_card,paid,1788.32,2024-12-09 16:27:05
14809,14809,apple_pay,paid,2267.38,2023-11-22 11:51:50
14810,14810,apple_pay,paid,20.65,2023-05-13 08:04:10
14811,14811,google_pay,paid,2142.38,2024-09-29 01:20:49
14812,14812,paypal,paid,837.00,2023-10-29 20:36:28
14813,14813,apple_pay,paid,2981.13,2023-10-03 16:42:23
14814,14814,bank_transfer,paid,948.14,2025-07-09 14:47:36
14815,14815,bank_transfer,paid,1781.46,2024-07-27 02:33:57
14816,14816,credit_card,paid,523.43,2024-02-28 00:15:41
14817,14817,credit_card,paid,703.94,2025-07-17 10:07:25
14818,14818,gift_card,paid,168.88,2024-06-10 01:36:30
14819,14819,apple_pay,paid,1587.27,2025-12-12 06:37:23
14820,14820,bank_transfer,paid,240.59,2025-11-27 13:07:17
14821,14821,gift_card,paid,972.54,2025-01-23 15:46:00
14822,14822,credit_card,paid,1537.03,2024-01-22 23:51:36
14823,14823,google_pay,paid,602.48,2025-05-29 09:38:45
14824,14824,credit_card,paid,85.21,2025-11-19 10:39:35
14825,14825,google_pay,refunded,1356.49,2023-02-17 13:21:13
14826,14826,bank_transfer,paid,278.38,2024-04-19 16:31:53
14827,14827,credit_card,paid,938.88,2023-10-15 09:26:21
14828,14828,gift_card,paid,1245.89,2023-12-29 01:06:52
14829,14829,credit_card,paid,782.62,2025-04-23 14:24:28
14830,14830,apple_pay,paid,633.15,2023-02-09 06:02:21
14831,14831,google_pay,paid,1304.71,2024-09-25 00:22:33
14832,14832,credit_card,paid,412.14,2025-06-08 02:15:27
14833,14833,gift_card,paid,789.34,2025-04-20 10:48:47
14834,14834,google_pay,paid,282.14,2023-08-24 18:04:06
14835,14835,apple_pay,paid,2558.45,2024-09-10 19:06:20
14836,14836,bank_transfer,paid,1243.90,2024-09-23 09:08:47
14837,14837,apple_pay,paid,671.97,2025-08-21 00:15:04
14838,14838,credit_card,paid,468.41,2024-10-27 17:12:18
14839,14839,paypal,paid,5234.86,2025-01-04 11:21:51
14840,14840,paypal,paid,1298.87,2025-04-04 02:57:42
14841,14841,apple_pay,paid,1300.65,2025-12-30 18:44:58
14842,14842,paypal,refunded,44.94,2023-01-16 16:57:32
14843,14843,credit_card,failed,0.00,2023-08-17 10:45:18
14844,14844,credit_card,authorized,662.03,2023-12-06 15:28:16
14845,14845,bank_transfer,paid,2884.04,2025-02-27 11:53:10
14846,14846,gift_card,paid,1529.25,2024-06-30 12:59:15
14847,14847,credit_card,paid,242.62,2024-01-16 19:43:25
14848,14848,google_pay,partially_refunded,1433.11,2023-01-01 07:43:33
14849,14849,paypal,paid,357.12,2023-09-16 11:05:38
14850,14850,apple_pay,paid,815.31,2025-12-12 15:33:55
14851,14851,apple_pay,paid,2423.90,2024-02-14 14:11:22
14852,14852,gift_card,paid,406.97,2024-09-11 18:38:01
14853,14853,paypal,paid,903.71,2023-04-20 01:18:46
14854,14854,credit_card,paid,658.29,2025-11-10 06:12:28
14855,14855,apple_pay,paid,51.07,2025-11-19 10:49:48
14856,14856,credit_card,paid,2611.07,2023-02-20 16:43:54
14857,14857,google_pay,paid,1520.44,2023-11-02 14:07:40
14858,14858,paypal,paid,274.89,2023-05-12 08:32:52
14859,14859,bank_transfer,paid,322.92,2023-09-06 06:37:15
14860,14860,google_pay,partially_refunded,1277.24,2025-07-29 17:35:21
14861,14861,credit_card,paid,88.97,2025-09-10 12:27:41
14862,14862,apple_pay,paid,1325.38,2023-03-24 06:14:46
14863,14863,paypal,paid,624.26,2025-04-13 01:40:18
14864,14864,google_pay,paid,1264.18,2024-01-15 13:59:49
14865,14865,google_pay,failed,0.00,2023-04-10 17:30:19
14866,14866,gift_card,paid,625.08,2023-06-28 22:43:09
14867,14867,apple_pay,paid,311.67,2023-07-10 11:39:39
14868,14868,bank_transfer,failed,0.00,2024-07-24 00:44:06
14869,14869,google_pay,paid,533.02,2024-05-06 10:55:12
14870,14870,bank_transfer,paid,744.53,2024-09-17 07:35:58
14871,14871,credit_card,paid,297.76,2023-03-19 16:50:41
14872,14872,gift_card,paid,2077.60,2023-04-19 11:59:16
14873,14873,bank_transfer,paid,1736.73,2025-09-20 23:59:55
14874,14874,paypal,paid,577.61,2023-08-24 12:33:39
14875,14875,google_pay,paid,836.24,2023-08-30 12:55:36
14876,14876,gift_card,paid,458.72,2025-03-10 06:02:21
14877,14877,credit_card,paid,360.96,2024-09-22 21:16:23
14878,14878,gift_card,paid,1241.93,2024-12-04 22:02:40
14879,14879,bank_transfer,paid,3252.33,2023-01-12 06:20:44
14880,14880,credit_card,paid,333.59,2025-04-03 04:07:04
14881,14881,google_pay,paid,990.29,2025-05-19 08:09:15
14882,14882,google_pay,paid,437.72,2023-05-26 00:50:12
14883,14883,gift_card,authorized,201.96,2024-10-14 09:00:55
14884,14884,paypal,paid,951.37,2023-11-10 00:17:30
14885,14885,paypal,paid,1087.74,2024-06-18 20:48:02
14886,14886,credit_card,paid,2082.23,2023-08-04 11:58:53
14887,14887,gift_card,paid,1334.99,2025-12-06 09:05:27
14888,14888,credit_card,refunded,688.08,2024-03-19 07:12:41
14889,14889,apple_pay,paid,329.02,2023-12-09 08:50:51
14890,14890,gift_card,paid,2730.82,2024-09-19 18:09:46
14891,14891,apple_pay,paid,2420.18,2024-01-18 02:29:30
14892,14892,apple_pay,paid,691.49,2025-10-14 07:17:50
14893,14893,bank_transfer,paid,373.18,2024-05-21 13:09:44
14894,14894,paypal,paid,2623.80,2025-03-30 09:34:49
14895,14895,google_pay,paid,309.15,2025-07-04 08:51:34
14896,14896,apple_pay,paid,424.56,2023-10-29 07:42:44
14897,14897,gift_card,paid,486.90,2025-09-21 02:38:05
14898,14898,credit_card,paid,289.98,2025-10-30 20:37:30
14899,14899,apple_pay,paid,2234.95,2023-12-28 20:41:59
14900,14900,bank_transfer,paid,291.74,2023-04-17 19:49:24
14901,14901,credit_card,refunded,1024.71,2023-08-29 16:55:23
14902,14902,google_pay,paid,752.74,2023-05-09 01:36:36
14903,14903,apple_pay,paid,121.00,2024-08-18 19:59:47
14904,14904,gift_card,paid,1883.81,2024-01-29 21:49:22
14905,14905,gift_card,paid,2867.90,2025-06-04 13:57:45
14906,14906,paypal,refunded,590.30,2025-11-02 09:37:43
14907,14907,paypal,paid,1668.39,2023-05-02 13:17:24
14908,14908,google_pay,paid,1728.26,2025-03-03 15:10:47
14909,14909,gift_card,paid,2116.74,2024-05-14 08:14:57
14910,14910,google_pay,paid,119.10,2023-06-18 07:53:43
14911,14911,apple_pay,paid,37.61,2023-01-23 08:43:37
14912,14912,paypal,paid,941.36,2024-07-30 05:16:17
14913,14913,bank_transfer,failed,0.00,2025-10-05 15:09:09
14914,14914,bank_transfer,paid,680.39,2024-12-29 09:45:58
14915,14915,bank_transfer,paid,167.52,2023-06-20 16:44:32
14916,14916,paypal,paid,502.09,2024-01-04 20:44:41
14917,14917,paypal,authorized,2298.14,2025-05-14 22:35:24
14918,14918,apple_pay,paid,718.13,2025-01-13 02:31:07
14919,14919,google_pay,paid,1127.61,2025-06-10 11:41:23
14920,14920,apple_pay,paid,557.82,2023-01-25 05:17:59
14921,14921,bank_transfer,paid,1109.12,2023-07-08 19:18:12
14922,14922,credit_card,paid,1118.17,2024-07-04 10:25:02
14923,14923,gift_card,paid,1024.43,2024-03-16 11:06:51
14924,14924,gift_card,paid,1551.21,2025-06-05 17:30:42
14925,14925,apple_pay,paid,1400.42,2024-03-22 05:46:36
14926,14926,credit_card,paid,357.11,2024-06-10 18:39:29
14927,14927,google_pay,paid,658.18,2024-04-14 00:53:11
14928,14928,paypal,paid,482.04,2023-08-08 10:46:32
14929,14929,credit_card,paid,913.08,2025-07-19 06:22:37
14930,14930,credit_card,paid,99.61,2024-10-31 16:41:55
14931,14931,paypal,paid,654.50,2024-08-29 02:43:53
14932,14932,credit_card,paid,839.09,2023-04-20 17:21:56
14933,14933,gift_card,paid,2644.17,2023-12-11 08:32:39
14934,14934,credit_card,paid,337.78,2025-06-26 11:01:19
14935,14935,apple_pay,paid,861.27,2023-11-05 10:10:40
14936,14936,bank_transfer,paid,699.36,2024-01-18 14:13:31
14937,14937,google_pay,paid,106.56,2024-03-21 14:39:59
14938,14938,google_pay,paid,588.28,2025-12-13 19:31:32
14939,14939,gift_card,paid,678.88,2024-12-31 17:22:36
14940,14940,bank_transfer,paid,427.98,2024-09-02 04:15:59
14941,14941,apple_pay,paid,663.12,2025-02-12 07:13:33
14942,14942,paypal,paid,713.72,2023-11-28 10:11:36
14943,14943,bank_transfer,paid,406.26,2024-04-11 19:12:43
14944,14944,credit_card,partially_refunded,277.52,2023-01-22 11:00:45
14945,14945,paypal,paid,900.82,2024-01-01 06:37:47
14946,14946,apple_pay,paid,276.66,2023-08-08 03:06:16
14947,14947,bank_transfer,paid,688.42,2025-06-29 21:31:31
14948,14948,paypal,paid,1071.48,2023-10-25 15:52:02
14949,14949,google_pay,paid,1471.03,2024-06-07 19:30:41
14950,14950,credit_card,paid,822.79,2025-01-18 08:33:37
14951,14951,credit_card,paid,407.27,2023-06-26 04:45:56
14952,14952,apple_pay,authorized,2314.45,2023-02-07 11:30:45
14953,14953,bank_transfer,paid,273.84,2023-05-11 01:34:10
14954,14954,google_pay,paid,1774.44,2023-03-29 03:57:04
14955,14955,bank_transfer,paid,838.44,2023-06-29 10:48:10
14956,14956,apple_pay,paid,1837.02,2025-04-02 10:37:43
14957,14957,apple_pay,failed,0.00,2025-05-04 01:34:37
14958,14958,paypal,paid,929.54,2025-02-24 02:14:36
14959,14959,bank_transfer,paid,1873.94,2025-05-10 07:21:40
14960,14960,gift_card,paid,950.03,2024-01-13 05:45:23
14961,14961,gift_card,paid,489.71,2025-03-04 07:44:16
14962,14962,gift_card,paid,1436.81,2023-08-09 16:01:23
14963,14963,apple_pay,paid,1125.70,2023-09-20 18:47:05
14964,14964,bank_transfer,paid,280.60,2024-09-28 20:55:42
14965,14965,credit_card,paid,876.40,2024-03-25 13:42:02
14966,14966,paypal,paid,667.19,2023-04-17 18:47:54
14967,14967,google_pay,paid,1372.36,2025-12-30 20:28:50
14968,14968,paypal,paid,1312.70,2024-04-17 02:32:41
14969,14969,paypal,partially_refunded,762.28,2024-09-03 03:18:09
14970,14970,google_pay,paid,513.27,2024-06-30 23:34:16
14971,14971,paypal,failed,0.00,2025-04-20 04:39:36
14972,14972,gift_card,paid,2337.02,2023-06-03 12:17:34
14973,14973,gift_card,paid,739.21,2025-02-24 15:32:19
14974,14974,credit_card,paid,422.91,2024-08-10 10:33:21
14975,14975,credit_card,paid,2694.92,2023-11-11 17:16:33
14976,14976,apple_pay,paid,1498.31,2023-11-30 00:27:00
14977,14977,apple_pay,paid,785.94,2025-08-09 22:35:01
14978,14978,credit_card,paid,824.96,2025-07-28 18:52:24
14979,14979,gift_card,paid,897.43,2024-10-17 12:23:33
14980,14980,bank_transfer,authorized,2028.33,2024-04-30 22:41:26
