shipment_id,order_id,warehouse_id,shipping_method,carrier,shipped_datetime,delivered_datetime,shipment_status
7389,8642,7,pickup,USPS,2023-03-11 15:39:07,,delivered
7390,8643,2,expedited,UPS,2025-08-13 17:50:41,2025-08-14 17:50:41,in_transit
7391,8645,8,overnight,UPS,2023-06-18 13:06:58,,delivered
7392,8646,6,standard,UPS,2023-07-09 15:34:21,2023-07-18 15:34:21,delivered
7393,8647,5,expedited,FedEx,2025-09-20 20:07:41,2025-09-27 20:07:41,delivered
7394,8648,6,overnight,USPS,2025-06-04 18:12:42,2025-06-12 18:12:42,delivered
7395,8649,2,pickup,DHL,2024-07-24 06:40:30,2024-08-01 06:40:30,in_transit
7396,8650,7,expedited,USPS,2023-10-14 03:21:24,,delivered
7397,8651,8,expedited,FedEx,2025-03-31 09:16:21,2025-04-10 09:16:21,delivered
7398,8652,1,expedited,FedEx,2024-02-11 19:15:58,2024-02-17 19:15:58,delivered
7399,8653,3,pickup,UPS,2025-01-25 12:18:11,2025-01-31 12:18:11,delivered
7400,8654,4,overnight,UPS,2023-06-27 19:30:04,2023-06-28 19:30:04,in_transit
7401,8655,6,pickup,USPS,2024-09-14 23:34:30,,delivered
7402,8656,4,pickup,FedEx,2025-03-21 06:26:14,2025-03-23 06:26:14,delivered
7403,8657,7,standard,USPS,2025-07-15 11:34:42,2025-07-23 11:34:42,delivered
7404,8658,7,pickup,UPS,2025-10-23 21:57:34,2025-10-26 21:57:34,delivered
7405,8659,5,overnight,USPS,2025-02-19 12:32:22,2025-02-21 12:32:22,delivered
7406,8661,4,pickup,FedEx,2024-10-29 09:10:01,2024-10-30 09:10:01,delivered
7407,8662,1,overnight,FedEx,2025-02-24 14:55:29,2025-02-25 14:55:29,in_transit
7408,8663,1,expedited,UPS,2023-07-06 09:55:42,2023-07-10 09:55:42,delivered
7409,8664,3,pickup,UPS,2023-10-28 10:24:12,2023-11-03 10:24:12,delivered
7410,8665,4,pickup,DHL,2023-11-20 23:39:01,,delivered
7411,8666,7,standard,UPS,2025-01-18 08:19:23,2025-01-19 08:19:23,in_transit
7412,8667,4,standard,DHL,2025-04-04 07:54:45,2025-04-10 07:54:45,delivered
7413,8668,2,standard,FedEx,2023-10-07 20:19:17,2023-10-13 20:19:17,delivered
7414,8669,6,expedited,DHL,2024-06-21 04:12:25,2024-06-29 04:12:25,delivered
7415,8670,1,standard,USPS,2023-05-08 14:14:12,2023-05-11 14:14:12,delivered
7416,8671,7,expedited,USPS,2025-06-30 00:24:37,,delivered
7417,8672,4,pickup,USPS,2024-01-24 00:10:04,2024-01-25 00:10:04,delivered
7418,8673,8,overnight,USPS,2023-08-03 11:32:48,2023-08-09 11:32:48,delivered
7419,8674,1,overnight,USPS,2025-01-21 05:29:54,2025-01-22 05:29:54,delivered
7420,8675,7,overnight,DHL,2025-04-08 01:37:17,2025-04-14 01:37:17,delivered
7421,8676,3,expedited,FedEx,2025-06-09 03:04:27,2025-06-13 03:04:27,delivered
7422,8677,7,standard,FedEx,2023-01-07 23:27:20,2023-01-11 23:27:20,in_transit
7423,8678,5,overnight,USPS,2024-05-16 13:28:53,2024-05-21 13:28:53,delivered
7424,8679,4,standard,DHL,2024-04-24 13:47:16,2024-04-29 13:47:16,delivered
7425,8680,5,pickup,DHL,2025-06-18 14:31:09,2025-06-20 14:31:09,delivered
7426,8682,1,standard,DHL,2025-12-20 14:45:44,2025-12-23 14:45:44,delivered
7427,8683,7,expedited,FedEx,2024-11-19 15:25:40,2024-11-22 15:25:40,delivered
7428,8684,4,pickup,UPS,2024-07-09 10:13:58,2024-07-13 10:13:58,delivered
7429,8685,2,standard,USPS,2025-10-15 14:29:04,2025-10-18 14:29:04,delivered
7430,8686,6,standard,USPS,2023-03-20 17:48:04,2023-03-21 17:48:04,lost
7431,8687,7,overnight,UPS,2023-07-09 10:10:01,,delivered
7432,8688,7,pickup,UPS,2025-08-30 22:33:11,2025-09-04 22:33:11,delivered
7433,8689,1,expedited,UPS,2023-11-26 21:18:11,2023-12-06 21:18:11,delivered
7434,8690,2,standard,DHL,2025-11-20 13:48:53,2025-11-22 13:48:53,in_transit
7435,8692,1,overnight,FedEx,2025-01-15 03:05:16,2025-01-19 03:05:16,in_transit
7436,8694,2,expedited,USPS,2025-02-09 14:43:45,2025-02-15 14:43:45,delivered
7437,8695,4,standard,UPS,2025-01-02 00:05:50,2025-01-06 00:05:50,delivered
7438,8697,5,overnight,DHL,2024-12-26 12:12:35,2024-12-28 12:12:35,delivered
7439,8698,1,pickup,DHL,2024-05-30 09:28:09,2024-06-02 09:28:09,delivered
7440,8699,5,overnight,USPS,2025-11-20 10:42:27,2025-11-29 10:42:27,delivered
7441,8700,6,standard,FedEx,2025-01-19 03:36:57,2025-01-24 03:36:57,delivered
7442,8701,8,standard,UPS,2024-07-20 10:09:24,2024-07-30 10:09:24,delivered
7443,8704,2,pickup,FedEx,2025-05-19 03:07:57,2025-05-23 03:07:57,delivered
7444,8705,2,expedited,DHL,2025-12-10 05:30:57,2025-12-13 05:30:57,delivered
7445,8706,5,pickup,UPS,2023-12-25 00:42:07,2023-12-28 00:42:07,delivered
7446,8707,7,pickup,FedEx,2024-08-04 14:57:50,2024-08-06 14:57:50,delivered
7447,8709,6,pickup,DHL,2024-03-31 15:50:50,2024-04-01 15:50:50,delivered
7448,8710,7,expedited,DHL,2024-02-17 20:10:44,2024-02-18 20:10:44,delivered
7449,8711,6,standard,DHL,2024-09-13 17:38:04,2024-09-14 17:38:04,delivered
7450,8712,5,standard,DHL,2024-01-26 01:33:35,2024-02-01 01:33:35,delivered
7451,8713,8,standard,USPS,2023-04-12 18:40:47,2023-04-20 18:40:47,delivered
7452,8714,7,standard,USPS,2024-02-15 04:33:57,2024-02-25 04:33:57,delivered
7453,8715,5,standard,USPS,2024-05-08 23:50:24,2024-05-18 23:50:24,delivered
7454,8716,5,overnight,DHL,2024-02-25 06:26:25,2024-03-04 06:26:25,returned
7455,8717,5,overnight,USPS,2023-10-23 22:41:18,,delivered
7456,8718,1,standard,FedEx,2024-02-07 10:29:36,2024-02-13 10:29:36,delivered
7457,8719,4,overnight,DHL,2025-03-04 10:49:19,2025-03-12 10:49:19,delivered
7458,8720,6,pickup,FedEx,2024-12-02 17:03:32,2024-12-11 17:03:32,delivered
7459,8721,2,standard,UPS,2023-12-10 18:06:31,2023-12-20 18:06:31,delivered
7460,8722,8,standard,UPS,2024-03-18 22:49:54,2024-03-19 22:49:54,delivered
7461,8723,6,standard,FedEx,2025-01-19 16:45:24,2025-01-23 16:45:24,delivered
7462,8724,3,expedited,UPS,2025-12-07 08:03:55,2025-12-17 08:03:55,in_transit
7463,8725,6,pickup,UPS,2023-09-16 12:23:52,2023-09-20 12:23:52,delivered
7464,8726,2,pickup,USPS,2024-05-29 02:21:23,2024-06-04 02:21:23,in_transit
7465,8727,5,pickup,UPS,2023-05-21 02:40:50,2023-05-24 02:40:50,delivered
7466,8728,4,standard,DHL,2023-07-19 14:45:44,,delivered
7467,8729,2,overnight,USPS,2024-11-16 23:51:02,2024-11-19 23:51:02,delivered
7468,8730,5,overnight,USPS,2024-07-13 03:07:12,,in_transit
7469,8731,1,expedited,FedEx,2023-11-20 04:43:29,2023-11-29 04:43:29,lost
7470,8732,1,pickup,USPS,2024-10-22 08:11:04,2024-10-28 08:11:04,delivered
7471,8734,5,expedited,UPS,2025-09-13 06:57:39,2025-09-16 06:57:39,delivered
7472,8735,4,expedited,USPS,2023-03-30 01:36:34,2023-04-03 01:36:34,delivered
7473,8737,3,overnight,FedEx,2024-11-18 04:08:56,2024-11-23 04:08:56,in_transit
7474,8739,4,overnight,DHL,2025-10-20 11:33:49,2025-10-24 11:33:49,returned
7475,8741,5,standard,USPS,2025-08-04 03:02:31,,delivered
7476,8742,1,standard,FedEx,2024-05-04 07:27:03,2024-05-11 07:27:03,in_transit
7477,8743,2,standard,USPS,2024-12-31 11:15:28,,in_transit
7478,8744,4,pickup,FedEx,2024-09-29 14:47:56,2024-10-08 14:47:56,delivered
7479,8745,5,overnight,DHL,2023-10-04 07:49:36,2023-10-12 07:49:36,delivered
7480,8746,4,expedited,FedEx,2023-11-19 07:32:50,2023-11-23 07:32:50,delivered
7481,8747,3,pickup,FedEx,2024-03-09 15:39:33,2024-03-19 15:39:33,delivered
7482,8748,1,standard,DHL,2025-07-05 00:50:43,2025-07-06 00:50:43,delivered
7483,8749,8,overnight,UPS,2024-11-05 08:33:52,2024-11-13 08:33:52,delivered
7484,8750,7,overnight,USPS,2025-01-09 18:47:19,,delivered
7485,8751,3,overnight,USPS,2025-03-17 21:50:47,2025-03-20 21:50:47,delivered
7486,8753,5,standard,UPS,2025-03-29 13:08:34,2025-04-06 13:08:34,delivered
7487,8754,7,expedited,FedEx,2025-01-13 02:28:59,,delivered
7488,8755,5,overnight,FedEx,2024-04-29 08:13:34,,delivered
7489,8756,7,expedited,FedEx,2023-02-01 07:09:08,2023-02-10 07:09:08,delivered
7490,8757,4,expedited,UPS,2025-12-02 18:34:24,2025-12-05 18:34:24,delivered
7491,8758,1,standard,UPS,2024-01-18 15:44:58,2024-01-20 15:44:58,delivered
7492,8759,6,standard,USPS,2025-07-02 14:43:47,2025-07-04 14:43:47,delivered
7493,8760,1,standard,UPS,2025-04-12 12:06:33,,delivered
7494,8761,3,pickup,FedEx,2024-10-07 05:21:27,,delivered
7495,8762,2,expedited,USPS,2025-07-13 16:36:54,2025-07-15 16:36:54,delivered
7496,8763,8,expedited,FedEx,2024-06-16 18:59:16,2024-06-17 18:59:16,delivered
7497,8764,3,expedited,UPS,2023-06-02 03:26:14,2023-06-12 03:26:14,delivered
7498,8765,1,pickup,FedEx,2024-11-11 23:15:33,2024-11-21 23:15:33,delivered
7499,8767,3,overnight,FedEx,2024-09-24 19:59:42,,delivered
7500,8768,1,standard,UPS,2025-11-22 13:30:50,,delivered
7501,8769,2,expedited,FedEx,2024-10-28 15:02:06,2024-11-06 15:02:06,delivered
7502,8770,1,pickup,DHL,2024-12-24 16:40:20,2024-12-29 16:40:20,delivered
7503,8771,4,overnight,FedEx,2023-04-07 01:24:48,2023-04-17 01:24:48,delivered
7504,8772,4,standard,USPS,2023-09-17 20:15:13,2023-09-22 20:15:13,delivered
7505,8773,4,pickup,USPS,2023-01-04 21:52:00,2023-01-11 21:52:00,delivered
7506,8774,3,pickup,FedEx,2025-10-28 00:22:54,2025-11-07 00:22:54,delivered
7507,8776,5,standard,UPS,2024-06-16 16:30:06,,delivered
7508,8778,3,overnight,FedEx,2025-11-18 21:30:12,2025-11-22 21:30:12,delivered
7509,8779,7,expedited,USPS,2025-09-26 20:34:21,2025-09-30 20:34:21,delivered
7510,8780,4,overnight,USPS,2025-07-28 13:01:31,2025-08-02 13:01:31,delivered
7511,8781,1,expedited,DHL,2024-09-23 09:04:18,2024-10-01 09:04:18,delivered
7512,8783,3,overnight,DHL,2023-12-28 20:34:20,2024-01-05 20:34:20,delivered
7513,8784,8,standard,USPS,2025-05-04 04:38:59,2025-05-11 04:38:59,delivered
7514,8785,5,overnight,UPS,2025-06-25 07:36:55,,delivered
7515,8786,1,overnight,DHL,2024-04-03 13:54:20,2024-04-12 13:54:20,delivered
7516,8787,4,overnight,USPS,2023-05-26 11:24:38,2023-06-03 11:24:38,delivered
7517,8789,2,overnight,FedEx,2023-11-04 05:16:08,2023-11-07 05:16:08,delivered
7518,8791,6,standard,FedEx,2023-12-05 05:02:47,2023-12-09 05:02:47,delivered
7519,8792,1,expedited,UPS,2025-07-14 12:20:02,2025-07-23 12:20:02,delivered
7520,8793,8,standard,FedEx,2024-04-04 08:07:43,2024-04-10 08:07:43,delivered
7521,8794,3,standard,USPS,2025-08-25 04:46:19,2025-08-26 04:46:19,delivered
7522,8795,8,pickup,UPS,2023-11-12 17:52:15,2023-11-21 17:52:15,delivered
7523,8796,5,pickup,DHL,2025-06-18 15:03:14,2025-06-25 15:03:14,delivered
7524,8797,7,overnight,DHL,2025-05-21 05:30:36,2025-05-27 05:30:36,delivered
7525,8798,3,expedited,FedEx,2025-09-12 10:04:40,2025-09-22 10:04:40,delivered
7526,8800,1,pickup,USPS,2023-03-22 04:13:53,,delivered
7527,8802,5,overnight,USPS,2024-10-28 02:29:25,2024-10-31 02:29:25,delivered
7528,8803,5,pickup,USPS,2025-06-02 23:18:18,,delivered
7529,8804,2,expedited,USPS,2025-02-01 06:27:07,2025-02-09 06:27:07,delivered
7530,8805,3,standard,USPS,2025-11-07 18:34:48,2025-11-15 18:34:48,delivered
7531,8806,4,overnight,UPS,2025-12-16 12:24:05,2025-12-22 12:24:05,delivered
7532,8807,5,pickup,UPS,2024-01-26 16:04:26,2024-01-29 16:04:26,delivered
7533,8808,7,pickup,UPS,2025-03-17 23:41:15,,delivered
7534,8809,1,standard,DHL,2023-08-10 02:30:04,2023-08-20 02:30:04,in_transit
7535,8810,2,overnight,USPS,2024-05-18 10:51:59,2024-05-19 10:51:59,delivered
7536,8811,5,overnight,DHL,2023-10-20 10:52:10,2023-10-30 10:52:10,delivered
7537,8812,4,pickup,UPS,2023-09-23 02:35:58,2023-09-25 02:35:58,delivered
7538,8813,2,expedited,DHL,2023-01-17 03:23:50,2023-01-24 03:23:50,delivered
7539,8814,8,overnight,UPS,2025-12-03 19:21:06,2025-12-12 19:21:06,in_transit
7540,8815,7,expedited,UPS,2024-10-25 12:44:39,2024-11-04 12:44:39,delivered
7541,8816,7,expedited,UPS,2025-08-15 18:37:10,2025-08-17 18:37:10,delivered
7542,8817,6,overnight,UPS,2025-07-31 20:47:11,2025-08-10 20:47:11,in_transit
7543,8818,1,standard,FedEx,2023-10-11 20:50:07,2023-10-20 20:50:07,delivered
7544,8819,1,overnight,USPS,2023-11-22 20:52:08,,in_transit
7545,8820,5,expedited,USPS,2023-07-22 07:11:30,2023-07-26 07:11:30,delivered
7546,8821,7,overnight,UPS,2023-05-01 04:45:43,2023-05-05 04:45:43,delivered
7547,8822,5,standard,USPS,2024-03-16 23:25:58,2024-03-25 23:25:58,delivered
7548,8825,5,pickup,UPS,2024-05-16 07:49:02,2024-05-25 07:49:02,delivered
7549,8826,2,overnight,DHL,2025-10-23 23:29:23,2025-10-28 23:29:23,delivered
7550,8827,2,standard,DHL,2024-11-27 00:20:10,2024-12-04 00:20:10,delivered
7551,8828,3,standard,UPS,2025-03-14 03:11:51,,delivered
7552,8830,7,overnight,USPS,2024-08-05 06:35:46,2024-08-08 06:35:46,delivered
7553,8831,6,expedited,FedEx,2024-02-01 11:03:18,2024-02-06 11:03:18,delivered
7554,8832,6,pickup,UPS,2024-07-22 13:25:53,2024-07-24 13:25:53,delivered
7555,8833,7,expedited,FedEx,2023-01-18 12:18:55,2023-01-22 12:18:55,delivered
7556,8835,6,expedited,DHL,2025-01-20 06:04:24,2025-01-30 06:04:24,delivered
7557,8836,2,expedited,USPS,2025-12-30 23:52:35,2026-01-06 23:52:35,delivered
7558,8837,4,expedited,DHL,2025-11-21 05:10:53,2025-11-24 05:10:53,in_transit
7559,8838,2,standard,USPS,2023-01-24 13:27:32,2023-01-31 13:27:32,delivered
7560,8839,2,overnight,DHL,2025-11-14 06:17:34,2025-11-23 06:17:34,delivered
7561,8840,7,standard,UPS,2023-12-23 17:49:25,2023-12-24 17:49:25,delivered
7562,8841,4,expedited,USPS,2025-03-23 07:33:56,2025-03-26 07:33:56,delivered
7563,8842,6,standard,DHL,2025-10-01 10:39:17,2025-10-09 10:39:17,delivered
7564,8843,4,expedited,FedEx,2023-11-17 02:58:52,2023-11-24 02:58:52,delivered
7565,8844,5,standard,DHL,2025-12-19 00:36:44,2025-12-23 00:36:44,in_transit
7566,8845,7,overnight,FedEx,2023-07-25 09:56:56,2023-07-29 09:56:56,returned
7567,8846,5,pickup,DHL,2024-11-20 17:07:11,2024-11-22 17:07:11,in_transit
7568,8847,8,standard,USPS,2023-01-04 21:02:06,2023-01-06 21:02:06,in_transit
7569,8848,5,pickup,UPS,2025-09-14 02:30:43,2025-09-16 02:30:43,delivered
7570,8849,6,pickup,USPS,2024-01-05 18:31:51,2024-01-15 18:31:51,delivered
7571,8850,7,standard,UPS,2023-08-12 18:08:03,2023-08-17 18:08:03,in_transit
7572,8851,6,expedited,USPS,2025-04-10 08:08:29,2025-04-20 08:08:29,delivered
7573,8852,6,overnight,DHL,2025-12-05 21:30:01,2025-12-14 21:30:01,delivered
7574,8853,6,pickup,UPS,2024-07-05 18:28:39,2024-07-11 18:28:39,in_transit
7575,8855,3,standard,FedEx,2025-06-20 12:49:30,2025-06-27 12:49:30,delivered
7576,8856,4,overnight,DHL,2025-04-09 20:36:42,2025-04-13 20:36:42,delivered
7577,8857,4,overnight,USPS,2025-04-22 20:39:35,2025-05-02 20:39:35,delivered
7578,8859,7,expedited,USPS,2023-11-27 01:33:55,2023-12-04 01:33:55,in_transit
7579,8860,4,overnight,DHL,2023-12-27 16:32:23,2024-01-02 16:32:23,delivered
7580,8861,8,standard,DHL,2023-10-05 18:09:39,2023-10-08 18:09:39,delivered
7581,8862,4,overnight,UPS,2024-07-26 16:28:40,2024-07-29 16:28:40,delivered
7582,8863,7,expedited,USPS,2025-04-07 10:06:02,2025-04-14 10:06:02,delivered
7583,8864,1,standard,UPS,2024-10-13 19:25:50,2024-10-17 19:25:50,delivered
7584,8865,7,expedited,USPS,2025-10-16 23:34:02,2025-10-17 23:34:02,delivered
7585,8866,5,standard,UPS,2024-06-18 13:47:20,,delivered
7586,8867,7,pickup,USPS,2025-05-31 00:00:45,2025-06-07 00:00:45,delivered
7587,8868,5,standard,FedEx,2023-08-24 12:58:33,2023-09-01 12:58:33,in_transit
7588,8869,3,pickup,FedEx,2024-04-10 15:20:21,2024-04-15 15:20:21,delivered
7589,8870,2,standard,FedEx,2023-02-25 01:59:39,,delivered
7590,8871,1,overnight,DHL,2023-01-02 22:38:15,2023-01-10 22:38:15,lost
7591,8872,2,expedited,FedEx,2025-06-03 13:37:13,2025-06-12 13:37:13,delivered
7592,8873,2,pickup,DHL,2025-02-22 22:09:11,2025-03-02 22:09:11,delivered
7593,8874,6,pickup,DHL,2023-02-21 13:45:59,2023-03-02 13:45:59,delivered
7594,8876,2,expedited,USPS,2025-12-24 18:56:48,2025-12-26 18:56:48,delivered
7595,8877,1,expedited,USPS,2023-01-09 18:27:02,2023-01-14 18:27:02,delivered
7596,8878,5,pickup,USPS,2023-05-02 18:39:43,2023-05-06 18:39:43,returned
7597,8879,7,pickup,USPS,2023-09-30 19:19:01,2023-10-10 19:19:01,delivered
7598,8880,5,overnight,DHL,2024-07-11 04:34:21,2024-07-16 04:34:21,delivered
7599,8882,5,pickup,DHL,2024-06-22 20:11:56,2024-06-23 20:11:56,delivered
7600,8884,8,overnight,UPS,2023-05-18 04:29:28,2023-05-23 04:29:28,in_transit
7601,8885,4,pickup,UPS,2025-10-31 10:49:33,2025-11-01 10:49:33,in_transit
7602,8886,5,standard,USPS,2023-03-11 00:14:51,2023-03-13 00:14:51,delivered
7603,8887,3,expedited,DHL,2023-12-01 09:03:44,,delivered
7604,8888,1,expedited,FedEx,2024-10-23 07:16:13,2024-10-28 07:16:13,delivered
7605,8889,3,expedited,USPS,2023-05-14 01:08:57,2023-05-18 01:08:57,returned
7606,8890,8,standard,DHL,2025-08-25 04:20:45,2025-09-03 04:20:45,delivered
7607,8891,4,expedited,USPS,2024-12-10 10:33:56,2024-12-19 10:33:56,delivered
7608,8892,8,expedited,UPS,2023-05-25 11:25:59,2023-05-30 11:25:59,delivered
7609,8894,1,expedited,UPS,2025-04-16 04:48:32,2025-04-25 04:48:32,delivered
7610,8896,4,pickup,FedEx,2025-04-24 20:00:05,2025-04-29 20:00:05,delivered
7611,8897,1,overnight,USPS,2023-01-14 12:33:46,2023-01-21 12:33:46,delivered
7612,8898,8,pickup,USPS,2023-06-08 23:07:02,2023-06-15 23:07:02,delivered
7613,8900,4,expedited,UPS,2023-10-18 05:45:03,2023-10-28 05:45:03,delivered
7614,8901,2,overnight,DHL,2024-11-01 01:46:02,,delivered
7615,8902,7,overnight,FedEx,2023-10-18 04:28:04,2023-10-24 04:28:04,delivered
7616,8903,2,overnight,DHL,2023-08-26 11:52:08,2023-08-29 11:52:08,delivered
7617,8904,7,standard,DHL,2024-12-31 06:07:08,2025-01-08 06:07:08,delivered
7618,8905,7,overnight,DHL,2024-01-14 13:31:09,2024-01-18 13:31:09,delivered
7619,8906,8,expedited,UPS,2025-12-13 01:13:32,2025-12-21 01:13:32,delivered
7620,8908,4,overnight,DHL,2025-09-01 13:18:05,2025-09-03 13:18:05,delivered
7621,8909,6,pickup,UPS,2023-08-20 16:44:53,2023-08-28 16:44:53,delivered
7622,8910,4,pickup,UPS,2023-12-03 12:15:44,,delivered
7623,8912,5,pickup,FedEx,2025-06-19 11:16:12,2025-06-20 11:16:12,in_transit
7624,8913,5,standard,UPS,2023-04-04 23:52:12,2023-04-11 23:52:12,delivered
7625,8914,8,pickup,DHL,2025-06-01 23:25:22,2025-06-10 23:25:22,delivered
7626,8915,4,overnight,USPS,2024-01-30 03:37:37,2024-02-09 03:37:37,delivered
7627,8916,6,pickup,FedEx,2024-08-17 19:31:47,,delivered
7628,8917,1,pickup,DHL,2025-06-22 12:34:51,2025-06-27 12:34:51,delivered
7629,8918,2,overnight,UPS,2025-09-02 03:01:06,2025-09-07 03:01:06,delivered
7630,8919,1,expedited,DHL,2023-05-02 17:17:22,2023-05-11 17:17:22,delivered
7631,8920,6,pickup,DHL,2023-05-07 12:52:32,2023-05-12 12:52:32,delivered
7632,8921,5,pickup,UPS,2023-04-21 01:10:50,2023-04-26 01:10:50,delivered
7633,8922,2,standard,FedEx,2023-05-20 06:55:14,2023-05-22 06:55:14,delivered
7634,8923,8,overnight,DHL,2023-09-18 03:22:39,2023-09-20 03:22:39,delivered
7635,8924,2,pickup,USPS,2025-07-05 07:36:14,2025-07-12 07:36:14,delivered
7636,8925,4,standard,USPS,2023-04-17 13:49:07,,delivered
7637,8926,6,standard,UPS,2023-08-09 15:55:42,2023-08-13 15:55:42,in_transit
7638,8927,6,pickup,FedEx,2025-03-18 16:31:37,2025-03-22 16:31:37,in_transit
7639,8928,7,pickup,UPS,2024-12-19 02:28:23,2024-12-20 02:28:23,delivered
7640,8929,1,overnight,FedEx,2024-09-26 03:06:32,2024-10-02 03:06:32,delivered
7641,8930,8,standard,DHL,2025-08-01 23:18:17,2025-08-09 23:18:17,delivered
7642,8931,7,expedited,UPS,2024-01-04 14:58:11,2024-01-13 14:58:11,delivered
7643,8933,8,standard,USPS,2024-11-06 11:46:18,2024-11-09 11:46:18,delivered
7644,8934,8,pickup,FedEx,2025-10-05 01:44:32,2025-10-14 01:44:32,delivered
7645,8935,2,standard,UPS,2024-06-08 23:27:10,2024-06-10 23:27:10,delivered
7646,8936,5,standard,USPS,2023-01-18 22:58:18,2023-01-22 22:58:18,delivered
7647,8937,8,pickup,FedEx,2025-05-21 01:01:56,,delivered
7648,8938,1,overnight,FedEx,2023-01-05 19:32:37,2023-01-09 19:32:37,delivered
7649,8940,2,overnight,UPS,2023-01-30 11:33:33,2023-02-04 11:33:33,delivered
7650,8941,2,pickup,FedEx,2025-02-14 07:07:44,2025-02-22 07:07:44,in_transit
7651,8942,3,standard,USPS,2025-12-12 02:14:01,2025-12-17 02:14:01,delivered
7652,8943,2,expedited,UPS,2023-06-28 21:54:23,2023-07-07 21:54:23,delivered
7653,8944,5,expedited,DHL,2024-03-22 08:01:32,2024-04-01 08:01:32,delivered
7654,8945,1,overnight,UPS,2025-09-15 01:16:13,2025-09-21 01:16:13,delivered
7655,8946,5,standard,FedEx,2024-12-06 16:13:46,2024-12-15 16:13:46,delivered
7656,8947,5,overnight,UPS,2024-09-18 06:17:54,2024-09-23 06:17:54,delivered
7657,8948,2,standard,UPS,2025-08-13 14:11:15,2025-08-15 14:11:15,delivered
7658,8949,1,pickup,FedEx,2023-04-12 07:02:40,2023-04-19 07:02:40,returned
7659,8950,3,expedited,DHL,2023-01-27 23:32:38,2023-01-31 23:32:38,delivered
7660,8951,7,overnight,FedEx,2024-04-04 09:55:20,2024-04-05 09:55:20,returned
7661,8952,1,overnight,FedEx,2025-04-01 21:09:01,2025-04-04 21:09:01,delivered
7662,8953,5,overnight,USPS,2024-07-18 08:21:04,2024-07-22 08:21:04,in_transit
7663,8954,3,overnight,USPS,2024-03-04 18:04:48,2024-03-11 18:04:48,returned
7664,8955,8,expedited,UPS,2025-12-27 12:51:28,,delivered
7665,8956,3,standard,DHL,2024-09-20 21:52:52,2024-09-21 21:52:52,delivered
7666,8957,6,overnight,USPS,2023-05-15 00:58:13,2023-05-18 00:58:13,delivered
7667,8958,2,overnight,USPS,2023-02-05 23:02:17,2023-02-14 23:02:17,delivered
7668,8959,4,pickup,USPS,2023-09-30 01:52:27,2023-10-08 01:52:27,in_transit
7669,8960,2,expedited,FedEx,2023-06-23 17:00:34,2023-06-29 17:00:34,in_transit
7670,8961,1,pickup,DHL,2023-08-20 10:49:29,2023-08-23 10:49:29,delivered
7671,8962,5,expedited,DHL,2024-04-19 11:14:59,2024-04-23 11:14:59,delivered
7672,8963,3,overnight,DHL,2025-12-10 06:59:21,2025-12-12 06:59:21,delivered
7673,8964,6,pickup,USPS,2025-09-12 07:28:34,2025-09-14 07:28:34,delivered
7674,8965,1,overnight,FedEx,2023-06-05 10:21:09,,delivered
7675,8966,4,overnight,USPS,2024-11-10 13:51:49,2024-11-15 13:51:49,in_transit
7676,8967,7,overnight,DHL,2025-02-07 01:50:54,2025-02-08 01:50:54,delivered
7677,8968,7,standard,USPS,2024-02-02 12:54:46,2024-02-11 12:54:46,delivered
7678,8969,6,expedited,USPS,2024-08-24 01:07:13,2024-08-28 01:07:13,in_transit
7679,8970,1,standard,UPS,2024-07-17 03:11:41,2024-07-25 03:11:41,returned
7680,8971,8,pickup,USPS,2023-05-23 14:00:39,2023-06-01 14:00:39,returned
7681,8973,4,standard,UPS,2023-11-29 14:20:57,2023-12-01 14:20:57,in_transit
7682,8974,3,expedited,UPS,2024-06-24 10:06:52,2024-07-03 10:06:52,delivered
7683,8975,5,overnight,DHL,2025-09-29 12:37:55,2025-10-01 12:37:55,in_transit
7684,8976,3,overnight,FedEx,2024-01-20 03:09:05,2024-01-27 03:09:05,delivered
7685,8977,4,pickup,USPS,2023-09-11 17:11:27,2023-09-15 17:11:27,delivered
7686,8978,8,pickup,USPS,2025-05-19 10:00:20,2025-05-26 10:00:20,delivered
7687,8979,2,expedited,DHL,2023-12-05 23:37:08,2023-12-12 23:37:08,delivered
7688,8980,4,overnight,FedEx,2025-11-21 18:24:45,2025-11-27 18:24:45,delivered
7689,8982,5,standard,UPS,2023-09-16 02:48:01,2023-09-21 02:48:01,delivered
