return_id,order_id,customer_id,return_reason,return_status,refund_amount,return_date
1352,19897,2014,Damaged,refunded,532.78,2023-02-24
1353,19915,4680,Wrong item,refunded,178.05,2026-02-18
1354,19933,6971,Arrived late,requested,86.59,2023-08-16
1355,19935,711,Wrong item,approved,691.55,2024-05-23
1356,19940,6486,Arrived late,approved,710.53,2025-05-18
1357,19943,1487,Damaged,approved,25.29,2023-03-07
1358,19950,5092,Damaged,refunded,134.80,2024-02-12
1359,19982,6850,Not as described,refunded,946.17,2024-06-02
1360,19992,2707,Too large,refunded,39.36,2023-04-22
1361,19998,3217,Too small,rejected,364.84,2024-10-31
1362,20012,2180,Damaged,refunded,1271.32,2023-06-15
1363,20023,817,Too small,received,297.42,2023-08-01
1364,20026,8242,Too small,refunded,212.65,2025-07-17
1365,20094,2154,Too small,rejected,116.68,2025-01-15
1366,20100,9321,Wrong item,refunded,1156.70,2024-08-10
1367,20113,6393,Arrived late,refunded,241.84,2024-02-28
1368,20126,1755,Too small,refunded,1386.20,2024-12-01
1369,20151,9620,Arrived late,requested,377.89,2023-12-31
1370,20162,3413,Wrong item,refunded,74.12,2024-08-21
1371,20168,461,Not as described,requested,292.14,2023-04-22
1372,20170,3456,Too large,received,548.04,2026-02-06
1373,20194,8244,Wrong item,received,128.45,2024-12-17
1374,20204,177,Wrong item,refunded,647.75,2025-07-17
1375,20214,6210,Not as described,rejected,75.59,2026-01-12
1376,20250,8672,Arrived late,received,2078.18,2025-12-16
1377,20268,4049,Changed mind,received,116.41,2023-04-28
1378,20282,4044,Too small,approved,205.13,2025-02-07
1379,20293,170,Too large,refunded,822.59,2024-04-12
1380,20304,8139,Too small,received,234.78,2025-10-01
1381,20334,5336,Too large,received,1277.76,2025-12-28
1382,20365,8399,Too large,refunded,78.74,2023-03-31
1383,20395,2442,Damaged,received,126.12,2025-12-31
1384,20406,3852,Arrived late,requested,1408.72,2023-06-23
1385,20438,4609,Damaged,refunded,198.56,2024-02-01
1386,20456,7484,Damaged,requested,1867.07,2023-10-06
1387,20467,7639,Too large,refunded,303.34,2024-05-26
1388,20473,404,Damaged,refunded,3212.67,2024-06-28
1389,20512,2391,Too small,received,553.79,2025-06-28
1390,20544,6015,Too small,requested,69.02,2026-01-26
1391,20562,9813,Too large,refunded,19.41,2024-10-26
1392,20565,1718,Too large,refunded,751.95,2024-06-06
1393,20571,4185,Arrived late,received,1246.08,2025-02-16
1394,20578,4155,Arrived late,requested,746.92,2025-08-29
1395,20589,1046,Arrived late,refunded,799.75,2023-06-02
1396,20595,5772,Too large,received,312.27,2023-03-17
1397,20596,7750,Changed mind,received,903.76,2023-08-07
1398,20608,8275,Changed mind,received,131.76,2025-05-22
1399,20655,4532,Damaged,requested,1470.80,2025-05-04
1400,20678,5801,Arrived late,received,348.55,2023-01-22
1401,20690,598,Damaged,approved,1501.03,2025-02-15
1402,20700,5650,Arrived late,rejected,778.77,2025-08-06
1403,20706,7062,Arrived late,approved,251.08,2024-03-24
1404,20740,5873,Damaged,refunded,138.10,2025-02-05
1405,20763,6486,Too large,refunded,243.56,2024-06-04
1406,20775,5518,Arrived late,received,58.20,2023-05-15
1407,20785,8271,Too small,refunded,298.35,2023-05-23
1408,20804,5965,Wrong item,refunded,407.79,2025-02-14
1409,20822,7909,Damaged,received,568.92,2024-01-30
1410,20874,2246,Too small,received,538.24,2023-12-22
1411,20880,6912,Not as described,refunded,702.22,2023-11-16
1412,20887,1610,Too small,approved,639.94,2024-01-19
1413,20894,2613,Too small,refunded,80.97,2025-03-17
1414,20909,1172,Damaged,received,23.25,2024-03-22
1415,20915,8098,Too large,received,4051.15,2024-05-18
1416,20923,9419,Wrong item,approved,437.69,2025-08-20
1417,20934,9565,Too small,received,1124.71,2024-01-24
1418,20936,1019,Wrong item,refunded,146.77,2025-10-04
1419,20956,5284,Damaged,received,1712.04,2024-01-26
1420,20966,9099,Too large,refunded,992.38,2025-02-16
1421,20974,1818,Damaged,approved,52.31,2023-06-17
1422,20994,89,Too small,approved,245.82,2023-06-18
1423,21016,1525,Damaged,refunded,301.67,2024-09-03
1424,21042,6532,Not as described,refunded,146.68,2024-05-10
1425,21046,2451,Too large,approved,9.98,2024-06-05
1426,21068,5904,Not as described,refunded,796.81,2025-04-20
1427,21114,7432,Damaged,refunded,269.04,2025-05-30
1428,21122,3348,Damaged,refunded,777.04,2023-04-12
1429,21125,7628,Damaged,approved,953.80,2025-04-29
1430,21132,3107,Arrived late,refunded,1046.83,2024-03-25
1431,21144,1967,Too small,refunded,2076.55,2024-02-24
1432,21159,5544,Arrived late,received,569.21,2025-05-07
1433,21172,3178,Too large,rejected,412.51,2024-04-17
1434,21191,9710,Arrived late,refunded,523.52,2026-02-23
1435,21206,434,Too small,approved,165.52,2023-12-27
1436,21240,7812,Not as described,received,21.22,2024-12-04
1437,21249,1990,Damaged,rejected,627.12,2023-06-05
1438,21287,7238,Arrived late,refunded,858.46,2025-10-10
1439,21290,9722,Too small,received,533.17,2024-08-21
1440,21304,5240,Arrived late,refunded,1439.16,2023-11-08
1441,21332,1121,Too small,refunded,379.01,2023-08-02
1442,21336,5939,Not as described,refunded,886.88,2023-04-07
1443,21344,7321,Too small,refunded,215.15,2025-10-27
1444,21354,9098,Arrived late,requested,219.64,2024-12-09
1445,21359,5873,Damaged,received,797.76,2023-05-05
1446,21401,6787,Too small,refunded,335.84,2023-05-22
1447,21419,588,Not as described,rejected,173.23,2023-10-12
1448,21431,2028,Not as described,received,193.78,2023-08-23
1449,21454,4363,Arrived late,requested,1159.93,2024-08-30
1450,21489,6870,Changed mind,refunded,1142.44,2025-08-04
1451,21494,9397,Too large,refunded,195.84,2025-07-26
1452,21500,8204,Arrived late,refunded,178.23,2024-08-08
1453,21531,4860,Arrived late,refunded,58.15,2024-08-10
1454,21532,9150,Too small,received,1472.29,2025-10-12
1455,21545,8274,Damaged,refunded,377.29,2025-01-25
1456,21559,6847,Not as described,refunded,965.56,2024-04-07
1457,21564,6107,Too large,rejected,197.20,2023-07-17
1458,21569,7138,Arrived late,refunded,83.42,2023-03-12
1459,21623,1145,Arrived late,requested,161.19,2025-08-09
1460,21633,9829,Damaged,refunded,1003.70,2024-09-02
1461,21641,568,Not as described,refunded,104.76,2023-08-20
1462,21643,1854,Damaged,requested,567.70,2023-05-18
1463,21669,6128,Changed mind,approved,99.47,2025-06-11
1464,21719,9550,Too small,approved,155.85,2024-09-06
1465,21738,815,Damaged,refunded,257.08,2024-09-13
1466,21741,2937,Damaged,approved,162.91,2025-10-08
1467,21744,1544,Arrived late,received,169.38,2025-11-14
1468,21746,9830,Too small,refunded,140.92,2024-07-29
1469,21749,2300,Wrong item,received,35.81,2024-10-18
1470,21803,9704,Too small,refunded,307.15,2023-09-06
1471,21808,5575,Changed mind,requested,21.19,2024-10-10
1472,21818,6968,Changed mind,refunded,570.60,2024-11-18
1473,21838,2818,Wrong item,refunded,428.13,2025-07-10
1474,21859,3404,Damaged,approved,1141.39,2025-11-07
1475,21877,5855,Not as described,received,535.17,2024-03-10
1476,21892,6323,Too small,approved,767.18,2023-04-09
1477,21894,4371,Too small,approved,1224.04,2023-11-22
1478,21899,9346,Changed mind,rejected,239.84,2023-09-12
1479,21936,4540,Too large,refunded,323.31,2023-07-13
1480,21939,6780,Arrived late,received,794.56,2023-08-03
1481,21945,7879,Changed mind,refunded,527.74,2025-01-23
1482,21975,4593,Too small,requested,2254.27,2025-12-15
1483,21976,9220,Changed mind,approved,277.79,2023-07-04
1484,21987,7196,Too large,received,166.94,2023-11-23
1485,22018,4043,Changed mind,requested,393.99,2024-01-10
1486,22036,6636,Too large,refunded,378.11,2023-07-23
1487,22053,4556,Wrong item,refunded,197.12,2025-03-17
1488,22064,8004,Damaged,refunded,566.22,2025-08-25
1489,22070,6687,Not as described,rejected,53.57,2023-12-04
1490,22072,2680,Damaged,refunded,944.62,2023-09-17
1491,22076,4251,Changed mind,requested,2392.13,2026-01-23
1492,22083,512,Arrived late,received,493.55,2023-08-25
1493,22123,4111,Changed mind,refunded,490.69,2025-06-24
1494,22130,264,Not as described,rejected,483.92,2023-11-24
1495,22140,5366,Damaged,refunded,2496.16,2023-11-07
1496,22142,5519,Arrived late,refunded,168.12,2025-10-24
1497,22150,9555,Changed mind,requested,343.51,2023-09-20
1498,22154,430,Too small,received,368.13,2023-07-11
1499,22178,5271,Changed mind,received,2711.20,2024-11-25
1500,22185,1874,Changed mind,received,253.29,2025-08-26
1501,22195,5617,Too small,received,968.68,2024-09-20
1502,22204,3691,Damaged,received,6.97,2024-11-04
1503,22208,4499,Not as described,received,98.50,2026-03-06
1504,22209,8798,Too small,refunded,686.16,2023-06-28
1505,22222,8601,Damaged,refunded,1583.62,2026-02-24
1506,22223,7389,Too large,refunded,328.23,2025-01-21
1507,22229,9724,Wrong item,received,376.83,2025-01-06
1508,22283,7089,Too small,refunded,896.21,2023-10-23
1509,22299,5613,Not as described,approved,1095.01,2024-09-02
1510,22314,8507,Arrived late,received,407.12,2023-07-20
1511,22321,7556,Not as described,refunded,1816.81,2023-11-07
1512,22337,5192,Not as described,refunded,260.83,2025-05-09
1513,22350,9297,Not as described,refunded,437.92,2023-12-20
1514,22373,8539,Arrived late,approved,308.43,2024-04-12
1515,22390,3928,Too small,refunded,79.22,2023-09-12
1516,22398,3651,Damaged,approved,23.59,2023-03-16
1517,22405,1534,Arrived late,approved,509.01,2025-12-24
1518,22409,9780,Arrived late,rejected,224.82,2026-01-14
1519,22421,3886,Too small,approved,384.20,2025-12-04
1520,22451,2874,Not as described,approved,565.74,2025-03-16
1521,22457,3136,Too small,received,311.29,2025-12-19
1522,22464,7487,Damaged,refunded,50.30,2024-03-11
1523,22495,8905,Arrived late,requested,183.69,2023-06-26
1524,22497,6169,Changed mind,approved,341.51,2024-12-30
1525,22514,3075,Wrong item,refunded,322.01,2024-01-25
1526,22536,2518,Damaged,refunded,158.25,2026-01-25
1527,22553,123,Too large,received,241.95,2023-12-04
1528,22580,9805,Too large,received,93.88,2025-10-01
1529,22597,4367,Damaged,refunded,150.32,2023-11-03
1530,22618,4717,Damaged,refunded,1389.49,2024-02-29
1531,22620,1993,Too small,requested,1021.97,2023-02-22
1532,22621,5184,Wrong item,requested,717.14,2024-07-15
1533,22633,6726,Arrived late,received,1001.64,2025-09-24
1534,22663,2602,Too small,refunded,840.88,2023-12-27
1535,22675,1194,Not as described,rejected,9.11,2024-11-14
1536,22689,8350,Not as described,refunded,519.42,2023-10-28
1537,22745,4247,Changed mind,rejected,659.83,2025-11-15
1538,22748,6461,Too large,received,166.80,2024-02-11
1539,22763,6834,Not as described,approved,502.79,2024-06-17
1540,22765,2464,Too small,rejected,279.52,2024-04-21
1541,22786,6758,Changed mind,approved,344.52,2024-02-15
1542,22793,4700,Arrived late,refunded,246.63,2023-07-29
1543,22794,7626,Too small,refunded,1975.81,2025-09-21
1544,22805,3915,Too large,refunded,57.03,2024-06-04
1545,22808,1118,Wrong item,requested,128.44,2025-04-16
1546,22849,5900,Too large,refunded,201.93,2023-04-27
1547,22879,9851,Too large,refunded,273.93,2024-06-17
1548,22880,8905,Too small,received,459.93,2024-02-06
1549,22905,7058,Arrived late,refunded,305.35,2023-12-25
1550,22928,577,Not as described,received,998.78,2025-07-07
1551,22937,6297,Wrong item,approved,1484.20,2023-11-07
1552,22947,4653,Changed mind,requested,569.30,2023-09-12
1553,23016,6112,Damaged,received,115.14,2023-07-18
1554,23021,477,Changed mind,rejected,212.69,2023-04-15
1555,23028,9138,Arrived late,rejected,1222.57,2024-05-21
1556,23061,8833,Changed mind,received,133.33,2024-02-10
1557,23077,2853,Arrived late,approved,1173.34,2025-04-30
1558,23085,4033,Wrong item,refunded,203.86,2025-07-26
1559,23088,5084,Too large,requested,307.94,2023-07-14
1560,23094,5545,Too large,received,85.70,2025-08-29
1561,23095,9038,Wrong item,refunded,201.05,2023-10-09
1562,23118,7263,Damaged,refunded,1077.45,2026-02-14
1563,23135,9917,Too small,requested,2173.26,2023-11-20
1564,23137,2371,Damaged,received,333.62,2023-04-04
1565,23139,1881,Damaged,approved,469.92,2025-07-14
1566,23145,9788,Too large,refunded,533.73,2023-10-18
1567,23148,75,Arrived late,approved,815.39,2023-05-31
1568,23182,9169,Changed mind,refunded,620.40,2023-11-17
1569,23194,2762,Changed mind,refunded,495.63,2024-03-16
1570,23219,2299,Too small,requested,1217.00,2025-11-09
1571,23227,7474,Wrong item,requested,1996.25,2025-03-12
1572,23233,4759,Too large,received,140.54,2024-10-06
1573,23266,9430,Wrong item,refunded,1724.87,2025-05-20
1574,23279,4582,Damaged,approved,213.31,2025-06-14
1575,23315,7008,Not as described,approved,776.97,2023-09-01
1576,23319,3114,Too large,rejected,275.27,2023-02-03
1577,23320,1460,Wrong item,refunded,610.07,2023-09-16
1578,23327,2602,Wrong item,requested,951.94,2026-03-09
1579,23329,8424,Wrong item,refunded,810.75,2024-07-19
1580,23330,5219,Not as described,refunded,753.66,2023-09-23
1581,23351,3779,Arrived late,received,588.00,2025-03-08
1582,23352,4620,Too large,requested,1095.25,2024-06-29
1583,23409,6059,Arrived late,requested,1712.13,2025-07-10
1584,23412,1629,Not as described,refunded,551.45,2024-08-28
1585,23435,1490,Changed mind,refunded,111.30,2025-05-06
1586,23444,9546,Too large,requested,905.43,2025-08-14
1587,23460,7685,Arrived late,received,1466.23,2024-06-29
1588,23472,1823,Changed mind,received,288.99,2025-10-06
1589,23479,456,Too large,rejected,664.05,2024-05-05
1590,23488,2265,Too small,rejected,258.61,2023-12-04
1591,23523,204,Damaged,refunded,772.78,2025-07-07
1592,23529,8358,Wrong item,approved,815.57,2025-09-20
1593,23552,2452,Changed mind,requested,328.97,2024-10-19
1594,23554,1218,Changed mind,requested,552.90,2024-03-24
1595,23559,8559,Too small,rejected,1210.58,2024-08-07
1596,23568,2483,Arrived late,refunded,300.83,2025-08-17
1597,23594,6252,Too large,refunded,886.84,2023-03-31
1598,23623,7187,Wrong item,received,465.45,2025-03-29
1599,23629,4918,Wrong item,rejected,502.70,2025-09-22
1600,23632,7805,Wrong item,refunded,936.98,2025-06-03
1601,23641,5530,Too small,rejected,745.30,2025-09-30
1602,23669,7279,Too large,requested,284.09,2024-09-30
1603,23672,317,Damaged,refunded,1062.16,2024-03-03
1604,23687,5039,Arrived late,requested,1480.29,2024-04-20
1605,23691,6292,Changed mind,refunded,401.14,2025-06-19
1606,23695,4361,Too large,received,509.03,2024-06-10
1607,23696,262,Damaged,refunded,265.79,2025-03-19
1608,23709,2813,Changed mind,refunded,770.41,2025-08-03
1609,23712,2046,Damaged,requested,360.52,2023-08-14
1610,23722,9436,Too large,refunded,582.17,2024-01-03
1611,23756,1029,Not as described,refunded,163.02,2024-12-23
1612,23758,5448,Not as described,requested,1811.99,2023-08-04
1613,23763,7830,Wrong item,received,1291.17,2025-12-02
1614,23784,6678,Too small,refunded,231.60,2023-03-30
1615,23799,6940,Too large,received,22.25,2023-08-18
1616,23809,3834,Changed mind,refunded,124.35,2023-03-29
1617,23825,8448,Too small,received,695.71,2024-02-10
1618,23830,954,Too large,refunded,572.86,2025-05-23
1619,23837,3978,Not as described,received,276.46,2025-05-27
1620,23844,1540,Not as described,refunded,72.46,2025-06-22
1621,23866,7812,Changed mind,refunded,374.16,2025-08-08
1622,23883,1995,Too small,rejected,313.80,2023-04-15
1623,23903,3333,Damaged,refunded,65.85,2024-03-03
1624,23913,5694,Arrived late,refunded,503.15,2024-09-23
1625,23928,1157,Damaged,refunded,1035.26,2023-05-06
1626,23929,4455,Not as described,approved,168.49,2024-03-30
1627,23931,7447,Arrived late,received,663.35,2023-04-23
1628,23932,3846,Not as described,requested,545.27,2025-04-16
1629,23947,6815,Too large,refunded,1095.16,2025-10-19
1630,23970,5739,Too small,received,581.46,2023-02-17
1631,24021,4674,Not as described,refunded,23.79,2025-01-21
1632,24077,3395,Not as described,refunded,158.83,2025-10-27
1633,24086,3581,Too large,approved,524.04,2024-11-07
1634,24095,1560,Not as described,requested,152.96,2025-11-01
1635,24129,8632,Too small,refunded,570.53,2025-08-05
1636,24130,8863,Too small,refunded,626.00,2025-10-08
1637,24137,9308,Too large,refunded,945.99,2023-09-07
1638,24147,4838,Damaged,refunded,297.53,2024-09-09
1639,24188,5206,Damaged,approved,637.95,2023-11-13
1640,24200,6860,Wrong item,refunded,331.19,2025-07-31
1641,24240,622,Wrong item,received,16.28,2026-02-14
1642,24256,9809,Wrong item,approved,620.17,2024-01-15
1643,24257,3286,Not as described,approved,144.49,2023-05-07
1644,24289,5159,Changed mind,refunded,33.25,2025-11-20
1645,24306,6456,Not as described,approved,273.23,2023-09-19
1646,24310,8556,Changed mind,requested,34.87,2025-04-04
1647,24325,7205,Arrived late,rejected,22.17,2024-05-21
1648,24342,3249,Too large,refunded,1672.47,2024-12-03
1649,24369,4592,Not as described,received,860.91,2024-12-03
1650,24370,6765,Wrong item,refunded,40.70,2024-06-07
1651,24382,162,Not as described,approved,1529.03,2023-09-17
1652,24401,2373,Too small,received,617.95,2023-10-07
1653,24402,985,Wrong item,refunded,779.29,2026-01-21
1654,24418,4250,Arrived late,approved,31.11,2024-08-22
1655,24422,7232,Changed mind,requested,324.83,2023-06-02
1656,24424,446,Too large,approved,364.71,2023-06-24
1657,24429,1777,Wrong item,refunded,562.14,2023-06-11
1658,24443,9824,Changed mind,refunded,336.04,2023-07-30
1659,24464,4921,Arrived late,requested,20.41,2025-06-04
1660,24472,8664,Changed mind,received,804.60,2024-07-02
1661,24489,6842,Not as described,refunded,316.75,2023-06-30
1662,24501,1193,Too large,approved,680.47,2023-12-09
1663,24502,253,Too large,received,358.74,2025-10-28
1664,24525,3908,Too small,received,244.46,2025-09-05
1665,24566,555,Damaged,refunded,434.17,2023-09-05
1666,24567,9646,Too small,approved,120.19,2023-05-03
1667,24568,8506,Arrived late,refunded,232.68,2026-01-08
1668,24573,3043,Too large,approved,326.07,2023-08-29
1669,24582,3585,Too large,rejected,286.86,2025-10-23
1670,24584,1915,Not as described,approved,855.05,2024-03-23
1671,24590,2093,Too small,refunded,51.08,2025-12-21
1672,24602,4465,Too large,received,1039.13,2023-06-04
1673,24613,5292,Changed mind,refunded,760.55,2024-07-31
1674,24626,1865,Arrived late,refunded,853.42,2024-05-25
1675,24650,5452,Too small,refunded,769.44,2025-04-15
1676,24689,6760,Arrived late,refunded,220.14,2025-06-29
1677,24690,1913,Damaged,approved,814.81,2025-12-25
1678,24707,3112,Not as described,received,400.99,2024-04-17
1679,24766,5573,Too small,refunded,188.29,2023-02-16
1680,24805,6052,Not as described,approved,202.01,2025-07-16
1681,24815,6891,Too large,refunded,1532.76,2023-02-10
1682,24829,3992,Wrong item,refunded,3841.40,2025-01-15
1683,24863,7984,Arrived late,refunded,791.61,2026-02-12
